Date;AIG;ALL;BRK;MET;PRU;BAC;C;GS;JPM;LEH;MS;AXP;BK;COF;PNC;STT;USB;WFC;FMCC;FNMA
14.09.07;166.582,60;32.034,31;130.679,90;48.034,00;42.108,65;221.645,70;232.013,00;77.313,75;154.102,50;31.581,76;70.238,56;69.719,13;48.163,18;27.613,14;23.520,80;25.260,11;55.712,07;119.191,90;39.810,24;59.653,12
17.09.07;166.608,30;31.946,56;129.046,40;47.870,56;41.658,84;219.693,30;228.978,60;76.104,81;153.256,50;31.114,66;68.963,63;68.843,75;48.050,01;27.249,76;23.497,02;25.026,40;55.746,60;119.191,90;39.241,22;58.913,30
18.09.07;171.429,30;32.712,91;129.264,30;50.908,94;43.696,78;227.236,80;240.618,90;81.333,75;161.817,80;34.230,38;72.788,50;71.919,31;50.132,75;29.125,17;24.492,63;26.109,25;58.042,78;124.305,90;41.302,16;60.879,66
19.09.07;173.250,10;32.987,86;128.175,30;51.941,50;43.591,19;226.615,50;240.121,40;83.362,00;160.971,80;34.028,68;71.216,00;72.096,75;50.653,43;29.647,27;24.455,25;26.401,39;58.664,30;124.673,50;42.440,20;62.281,44
20.09.07;172.173,10;32.689,50;127.848,60;50.760,33;42.962,37;225.373,10;234.798,80;82.562,88;158.907,60;33.073,27;68.666,13;71.114,94;49.295,11;28.983,16;23.982,93;25.883,33;57.628,43;122.166,70;41.558,92;60.860,17
21.09.07;172.403,80;32.689,50;127.521,80;51.399,19;43.572,84;227.369,90;236.340,90;85.179,38;159.482,90;33.280,27;68.464,25;70.121,31;49.713,93;28.828,61;23.874,20;26.066,41;57.145,02;121.130,50;41.878,12;61.054,89
24.09.07;171.198,60;32.408,71;127.304,10;50.901,48;42.333,57;224.485,60;231.764,30;85.361,94;156.809,60;32.446,94;66.180,00;69.068,56;49.136,64;27.888,82;23.666,92;25.910,60;56.834,29;120.194,60;41.288,30;59.847,80
25.09.07;172.019,10;32.385,30;127.293,20;50.931,22;42.232,59;222.843,80;230.371,40;85.552,56;155.997,50;31.857,76;65.202,58;69.589,00;48.559,39;27.508,72;23.632,94;25.953,45;56.730,66;120.562,30;41.309,11;60.042,48
26.09.07;173.173,10;32.584,21;127.402,10;51.770,65;43.297,42;223.686,90;231.565,30;87.057,56;156.099,00;32.436,32;66.902,50;69.801,94;49.170,59;27.608,97;23.293,14;26.342,96;55.798,41;119.827,00;41.322,98;59.954,87
27.09.07;173.019,30;32.958,61;127.630,80;51.911,80;44.431,15;224.529,90;233.206,80;87.937,81;156.369,80;33.190,04;68.581,13;70.464,38;50.110,09;27.901,35;23.381,49;26.623,41;56.488,96;120.395,20;41.628,31;60.353,98
28.09.07;173.480,90;33.455,85;129.057,40;51.800,35;44.789,18;223.065,60;232.162,30;86.192,00;155.050,00;32.765,41;66.934,31;70.227,75;49.962,96;27.746,80;23.140,23;26.549,40;56.160,95;119.058,30;40.948,27;59.195,59
01.10.07;175.891,40;34.134,44;129.362,30;52.483,81;45.959,66;224.707,50;237.699,60;88.673,50;158.400,10;33.736,97;67.929,13;71.718,19;51.160,96;28.536,23;23.514,01;27.460,88;57.559,37;123.976,80;41.843,42;60.830,96
02.10.07;176.814,60;34.105,19;130.461,10;52.067,78;45.477,68;229.499,80;238.396,90;90.677,81;159.584,40;34.304,11;70.147,13;71.706,38;51.081,21;28.953,91;23.592,16;26.584,46;57.921,90;123.909,10;43.050,84;63.352,21
03.10.07;176.712,00;34.081,80;129.906,80;51.258,08;45.078,36;230.431,70;238.546,40;90.411,38;159.043,00;33.954,29;71.102,25;70.807,38;50.557,46;29.363,24;23.748,47;26.529,93;57.818,32;125.160,80;43.349,20;64.286,76
04.10.07;176.737,60;34.192,95;129.590,90;51.792,93;45.119,69;232.517,30;237.251,30;89.854,56;159.889,00;33.509,05;71.218,94;70.689,13;50.341,11;29.676,51;24.098,46;26.572,77;57.835,60;126.074,10;43.848,82;65.600,88
05.10.07;177.942,90;34.421,09;131.877,90;52.647,24;45.716,36;233.892,80;240.588,60;90.868,69;161.005,60;33.911,88;73.118,56;72.274,13;51.001,55;30.465,93;24.400,88;26.241,69;58.198,14;126.750,60;44.015,37;65.513,27
08.10.07;177.891,60;34.175,39;134.371,70;52.402,09;45.216,07;232.650,30;238.098,10;90.256,25;160.531,90;33.275,84;72.099,75;71.789,19;51.149,58;29.760,05;24.336,32;26.432,55;57.714,77;125.025,40;43.578,20;65.211,51
09.10.07;179.789,30;34.415,24;133.527,70;52.461,52;45.707,18;233.271,60;237.201,40;95.123,81;160.971,80;34.235,21;73.320,19;73.953,88;51.274,83;30.077,49;24.322,73;26.915,55;57.783,79;125.566,70;43.564,32;65.172,60
10.10.07;175.737,60;34.233,89;135.798,30;52.112,38;45.895,39;232.073,50;234.810,60;93.827,38;158.738,40;34.182,20;71.664,69;73.208,63;51.172,31;29.584,62;23.942,16;27.262,22;57.024,18;123.875,30;43.057,77;64.637,17
11.10.07;174.711,80;34.111,05;136.669,40;51.822,63;46.258,01;232.606,00;240.688,30;91.071,44;157.892,40;33.996,69;71.165,88;73.871,06;51.172,31;30.027,37;23.571,78;27.266,12;56.644,36;122.860,50;42.176,51;64.199,14
12.10.07;174.609,20;34.403,54;138.411,80;52.090,10;46.400,30;231.052,90;238.446,80;92.880,88;158.433,90;34.256,41;71.367,50;74.793,69;51.992,16;29.605,50;23.806,24;27.258,32;56.765,19;121.913,40;42.072,42;64.286,76
15.10.07;171.275,50;34.263,14;137.431,80;51.020,35;45.303,27;228.168,60;230.327,50;91.202,69;156.572,80;33.037,31;70.147,13;73.102,19;50.363,88;28.619,77;23.262,56;26.849,33;56.126,42;121.608,90;40.941,33;63.176,99
16.10.07;169.865,10;33.648,90;138.520,80;50.225,48;45.193,13;222.755,10;223.104,90;89.409,19;152.647,40;32.157,45;69.298,13;71.245,06;50.500,52;27.980,71;22.504,81;29.089,05;55.850,19;116.873,10;39.983,72;62.057,55
17.10.07;168.736,70;33.684,00;141.564,50;50.366,63;45.004,92;222.000,70;222.457,30;90.518,69;156.911,10;31.844,73;69.839,38;71.067,63;50.056,44;27.943,12;22.858,20;29.311,08;56.281,82;115.925,90;39.012,22;60.538,96
18.10.07;166.377,50;32.496,46;140.480,90;50.388,91;45.142,63;216.764,60;218.322,90;90.610,19;155.320,70;31.510,81;69.404,25;69.387,94;52.174,36;27.567,20;23.789,25;29.451,30;55.522,18;113.321,30;37.957,47;59.292,91
19.10.07;162.248,80;31.876,36;138.411,80;48.769,43;44.008,90;211.084,80;211.000,70;86.569,81;152.342,90;30.328,82;65.743,00;67.554,44;51.912,50;26.180,48;23.286,35;28.874,81;53.985,65;111.156,30;36.812,50;57.287,64
22.10.07;162.941,30;31.852,97;137.649,50;50.076,88;44.536,75;212.016,70;212.245,90;88.355,38;153.527,30;30.503,73;66.422,25;66.505,19;52.629,83;26.284,91;23.276,16;29.377,29;54.382,75;114.403,70;36.652,89;56.880,45
23.10.07;164.813,20;31.215,32;139.381,10;50.143,76;44.623,95;212.016,70;211.399,20;88.983,69;155.456,00;30.885,36;67.515,25;68.598,44;54.053,19;25.921,52;23.463,04;30.043,36;54.728,00;114.200,80;36.944,34;56.997,80
24.10.07;163.710,60;31.010,57;139.174,10;49.824,32;43.793,16;210.685,40;208.310,90;89.524,50;156.572,80;30.434,83;66.740,56;68.925,88;53.392,79;26.619,06;23.544,59;29.474,67;54.313,66;115.147,90;35.424,65;54.973,03
25.10.07;158.453,50;30.624,47;138.847,40;51.020,35;43.884,95;208.555,60;205.372,00;90.136,94;155.828,30;30.169,81;65.796,06;69.884,81;54.554,21;25.879,75;23.690,70;29.603,21;54.451,77;114.369,90;35.105,45;56.009,89
26.10.07;159.376,80;29.922,63;138.464,90;51.755,79;44.977,39;213.126,00;212.345,60;93.819,44;160.125,80;32.024,95;68.746,31;70.949,00;54.998,30;26.898,91;24.502,82;30.732,80;55.902,00;116.873,10;36.562,68;58.719,39
29.10.07;162.069,30;29.722,88;139.236,00;51.562,62;44.192,48;212.904,10;212.644,40;96.957,06;157.926,30;33.265,23;70.327,50;70.761,88;54.645,31;27.521,26;24.400,88;30.506,89;56.126,42;115.452,30;35.910,41;56.166,40
30.10.07;161.069,30;29.494,59;139.876,80;50.990,65;43.802,34;212.948,50;209.755,40;95.573,19;157.554,10;32.523,18;69.499,75;70.516,31;54.633,92;27.245,58;24.302,34;30.615,95;56.454,47;115.012,60;36.049,19;55.745,78
31.10.07;160.087,30;29.905,51;143.894,90;51.146,63;43.717,43;214.281,80;208.709,40;98.591,50;157.874,90;33.572,66;71.378,13;71.276,50;55.624,58;27.450,20;24.571,70;30.807,64;57.256,06;114.082,10;36.243,48;55.794,69
01.11.07;150.373,40;29.380,45;142.537,40;48.680,30;44.314,05;202.875,30;191.823,40;95.525,44;148.872,70;32.067,35;66.241,81;68.282,75;53.506,62;26.069,11;23.766,38;28.482,68;54.717,89;107.708,80;34.300,50;53.310,13
02.11.07;149.942,30;29.249,19;143.894,90;47.390,72;43.875,61;200.212,30;187.938,10;91.306,13;144.942,60;31.865,93;62.506,31;68.317,81;53.745,74;25.600,38;23.591,01;28.741,44;54.044,46;108.379,60;33.537,19;51.461,36
05.11.07;150.982,20;28.952,42;144.437,90;48.049,85;43.156,93;197.283,10;178.822,60;86.848,13;143.666,10;31.028,47;58.993,62;68.025,44;53.996,25;25.332,53;23.356,05;29.359,37;53.940,88;107.104,90;32.850,21;50.864,70
06.11.07;157.373,50;29.266,31;145.306,80;48.405,34;43.401,01;202.209,60;174.738,10;88.745,06;148.167,30;31.468,40;57.847,52;68.493,19;54.975,53;24.888,90;23.975,79;30.637,71;54.976,88;110.526,40;34.272,75;54.180,70
07.11.07;146.848,10;29.009,48;146.544,80;46.776,03;41.977,23;192.223,40;166.419,60;85.173,94;141.885,90;29.660,97;54.324,22;64.751,08;52.117,42;21.013,48;22.896,36;29.436,61;52.680,41;103.180,40;31.316,64;48.702,95
08.11.07;142.029,30;29.956,88;146.148,40;48.257,19;42.763,71;193.066,70;163.879,20;83.487,81;143.128,70;29.740,47;56.966,68;65.604,75;52.379,36;22.139,28;22.937,21;29.695,37;53.958,16;105.595,50;30.407,61;48.712,74
09.11.07;144.717,70;30.322,13;143.580,00;47.605,47;42.194,19;195.197,10;164.875,40;84.040,56;142.121,00;30.779,35;57.518,53;66.060,81;51.058,48;22.708,45;23.413,94;28.610,13;53.388,37;106.199,30;28.936,50;47.930,20
12.11.07;144.007,60;30.350,67;145.209,00;47.723,97;42.777,28;195.197,10;167.216,60;85.384,75;142.389,80;30.901,26;57.062,19;65.593,00;52.572,94;22.712,64;24.064,33;28.853,44;53.940,88;108.513,80;27.756,84;46.032,57
13.11.07;150.094,50;31.195,32;147.370,20;48.945,97;43.875,61;205.360,80;178.822,60;92.674,13;151.324,80;33.652,16;59.280,18;69.183,19;53.848,23;23.825,88;24.936,05;30.290,13;56.012,88;113.679,60;30.921,11;48.125,83
14.11.07;150.728,60;30.795,83;149.324,90;49.005,20;44.924,27;202.964,10;179.519,90;92.781,44;151.660,70;34.691,04;59.014,84;69.113,00;53.392,79;23.143,71;24.350,36;29.784,20;55.857,48;111.532,80;30.664,36;46.775,95
15.11.07;144.438,70;30.367,79;146.935,80;48.012,82;43.993,13;195.640,80;172.247,40;90.280,13;146.219,10;33.376,54;56.531,60;68.107,31;52.071,91;22.093,24;23.669,33;28.965,44;54.562,49;107.239,10;29.047,52;42.100,34
16.11.07;143.145,20;30.042,49;148.211,80;47.375,89;44.173,93;196.928,00;169.358,40;89.576,19;144.741,10;33.063,82;56.138,91;68.610,19;53.278,88;22.202,05;23.723,81;29.139,23;54.268,97;104.455,10;28.256,45;39.801,64
19.11.07;140.380,70;29.220,66;148.238,90;46.398,30;43.039,41;190.048,60;159.396,20;87.703,13;138.963,50;32.093,84;54.260,57;67.089,94;52.652,60;21.553,36;23.495,67;29.421,16;53.457,43;102.408,90;26.022,03;36.759,54
20.11.07;138.072,70;29.015,20;148.238,90;46.242,77;43.052,97;189.826,70;156.407,50;86.486,25;139.836,80;32.210,45;53.517,68;66.657,19;52.265,49;21.235,29;23.556,96;29.896,19;53.474,67;102.039,90;18.555,44;27.633,24
21.11.07;130.185,00;28.090,63;145.523,90;45.250,39;41.620,15;187.030,60;153.070,10;83.312,88;136.645,80;30.609,74;51.480,13;63.546,57;50.739,65;20.846,08;23.104,07;29.270,54;52.645,89;100.362,70;18.041,94;28.591,84
22.11.07;130.185,00;28.090,63;145.523,90;45.250,39;41.620,15;187.030,60;153.070,10;83.312,88;136.645,80;30.609,74;51.480,13;63.546,57;50.739,65;20.846,08;23.104,07;29.270,54;52.645,89;100.362,70;18.041,94;28.591,84
23.11.07;134.496,60;28.587,16;145.632,60;45.746,58;42.429,23;191.513,30;157.901,80;86.088,56;140.911,80;32.258,16;52.944,65;65.055,13;51.707,49;21.791,91;23.781,70;30.031,37;53.889,06;103.448,70;18.368,07;31.497,00
26.11.07;133.304,60;28.193,36;148.347,60;44.776,41;40.435,91;185.876,60;148.437,70;82.497,56;135.906,80;30.456,03;50.885,88;62.611,04;49.953,95;20.590,79;22.770,36;28.675,79;52.663,17;98.920,31;17.001,06;28.288,61
27.11.07;138.199,60;28.980,95;149.303,30;46.324,24;41.475,52;190.581,10;151.027,90;84.835,94;142.255,40;31.749,32;52.849,13;65.043,45;51.434,25;20.578,23;23.567,17;28.961,57;53.630,07;100.060,80;17.854,58;28.758,13
28.11.07;146.391,60;29.563,08;149.542,10;48.486,81;42.659,75;199.058,40;160.840,70;90.478,94;147.663,40;34.373,01;56.775,68;67.136,69;54.178,45;22.436,42;25.055,23;30.471,64;56.271,87;103.046,10;20.415,15;31.594,81
29.11.07;145.402,40;29.260,60;151.171,20;48.027,61;42.171,59;198.081,90;160.840,70;89.230,25;146.622,10;32.698,09;55.544,67;66.528,56;53.882,39;21.729,14;24.632,99;30.344,19;56.392,74;102.442,40;20.477,60;31.682,86
30.11.07;147.431,40;29.175,00;152.148,60;48.575,65;42.551,28;204.739,40;165.871,60;90.128,94;153.239,40;33.196,33;55.947,92;68.972,69;54.611,15;22.310,87;24.929,24;30.853,99;57.135,23;108.782,10;24.335,80;37.581,21
03.12.07;144.311,90;29.277,72;155.515,10;47.975,79;42.158,03;201.810,10;164.676,20;90.228,44;151.862,30;32.533,78;55.480,97;68.528,31;54.508,66;21.298,07;24.810,05;30.131,78;56.858,95;106.803,10;23.267,16;35.458,59
04.12.07;141.141,60;28.935,30;157.144,10;46.872,29;42.379,52;198.437,00;162.135,80;85.587,50;148.301,70;31.595,61;53.071,99;66.785,88;54.497,28;20.883,74;24.510,41;29.691,50;56.064,65;106.534,80;22.420,58;34.411,94
05.12.07;147.482,20;29.557,38;160.184,90;47.242,61;43.843,99;200.744,90;167.814,30;86.796,44;150.820,90;31.807,63;53.178,08;67.744,75;54.941,37;20.896,30;24.844,11;30.093,16;56.358,21;108.681,60;24.058,23;35.341,20
06.12.07;155.598,10;30.173,75;161.053,80;47.472,19;44.327,61;203.984,90;171.101,80;88.486,63;155.221,30;33.466,65;54.738,12;69.615,88;56.376,11;21.942,58;25.160,79;30.834,68;57.221,57;109.318,90;25.744,46;37.894,21
07.12.07;155.851,80;29.939,75;160.966,90;48.264,60;43.622,48;201.366,30;170.902,60;86.649,31;154.784,60;33.641,56;54.854,86;66.610,44;55.749,84;20.841,89;24.585,32;30.772,88;56.738,08;106.367,00;24.661,94;36.231,33
10.12.07;156.003,90;30.915,68;162.031,10;48.316,45;43.907,27;207.002,90;173.193,90;89.162,63;159.285,80;34.797,05;57.698,96;67.335,44;56.592,46;21.791,91;25.153,98;31.761,57;57.981,25;109.486,60;24.314,98;36.104,17
11.12.07;150.272,10;29.973,99;161.705,30;46.302,04;42.225,84;198.170,70;165.523,00;83.969,00;154.314,30;32.406,57;53.008,30;63.803,84;54.132,90;20.896,30;24.094,97;30.116,33;56.720,79;103.213,90;21.726,66;33.541,37
12.12.07;147.634,40;29.825,61;156.383,90;46.405,71;42.854,12;192.755,90;156.756,10;84.537,69;155.019,80;32.767,00;53.454,03;63.242,52;55.237,43;20.201,57;23.240,28;30.336,46;57.325,16;102.878,50;21.109,07;31.418,75
13.12.07;144.692,30;29.871,27;154.646,30;46.539,04;42.971,63;191.069,40;154.464,80;82.907,19;153.709,70;32.528,48;53.273,64;62.961,87;55.556,26;20.343,86;22.664,80;30.610,68;57.359,64;102.509,50;22.524,66;34.001,11
14.12.07;141.141,60;29.437,52;155.297,90;45.872,50;42.379,52;187.119,30;152.920,80;83.778,13;151.828,60;32.989,61;53.379,73;61.149,27;54.781,95;19.753,76;22.068,90;29.988,89;56.427,27;100.865,90;22.101,38;33.922,86
17.12.07;139.518,40;29.340,50;148.130,30;44.880,07;41.787,39;185.077,70;153.269,30;82.966,88;149.578,10;32.613,29;52.562,61;61.020,61;53.825,45;19.109,25;22.024,63;29.884,61;54.925,11;100.865,90;21.650,33;33.746,79
18.12.07;143.804,60;29.323,38;147.044,40;45.161,51;42.085,71;184.190,10;151.326,80;80.135,44;147.461,90;32.279,36;51.013,18;60.552,84;54.804,72;19.460,80;21.895,23;29.892,33;54.597,02;101.704,40;23.052,04;35.605,30
19.12.07;144.286,50;28.729,84;146.066,90;45.102,28;41.950,12;184.589,50;150.479,90;81.189,25;147.730,60;32.804,10;53.146,25;60.704,85;55.408,23;19.251,55;22.099,55;30.205,16;54.545,20;102.710,80;22.635,70;35.761,82
20.12.07;143.906,10;28.552,92;145.523,90;44.887,49;41.534,28;183.790,60;148.886,00;80.596,69;145.547,30;33.037,31;54.515,26;59.675,77;55.692,90;19.213,88;21.966,74;30.657,02;54.562,49;101.872,20;21.844,63;34.871,68
21.12.07;147.938,70;29.614,45;145.523,90;46.013,19;42.302,68;186.054,10;150.629,40;83.352,56;148.167,30;34.224,60;57.698,96;60.751,66;56.000,35;19.954,64;22.399,20;31.070,26;55.736,61;101.872,20;21.483,79;36.182,42
24.12.07;152.123,50;30.162,33;149.846,30;46.990,79;43.080,09;187.651,90;154.315,40;85.229,63;150.585,80;34.797,05;58.335,68;62.260,22;56.729,11;20.176,46;22.651,18;31.757,71;56.185,53;104.656,30;22.857,74;37.532,30
25.12.07;152.123,50;30.162,33;149.846,30;46.990,79;43.080,09;187.651,90;154.315,40;85.229,63;150.585,80;34.797,05;58.335,68;62.260,22;56.729,11;20.176,46;22.651,18;31.757,71;56.185,53;104.656,30;22.857,74;37.532,30
26.12.07;150.956,80;30.139,51;150.410,90;46.657,54;43.043,92;187.740,60;151.675,40;86.172,13;150.955,30;34.600,93;58.367,51;61.862,58;56.626,63;20.021,61;22.692,05;31.487,37;56.185,53;104.857,60;22.496,91;37.952,90
27.12.07;147.127,10;29.694,35;149.650,80;45.302,25;41.900,39;184.012,50;147.242,30;84.287,13;146.588,60;33.991,38;56.584,64;59.757,65;55.339,91;19.540,32;22.293,64;31.193,84;54.562,49;101.637,30;23.385,13;38.745,21
28.12.07;146.949,60;29.785,66;153.234,60;45.524,42;41.972,71;182.414,70;145.897,30;84.283,13;145.312,10;34.272,30;56.478,51;59.453,60;55.226,04;19.490,10;22.358,34;31.162,95;54.925,11;100.932,90;22.732,84;37.502,95
31.12.07;147.862,60;29.808,49;153.777,50;45.635,50;42.054,07;183.124,80;146.644,40;85.519,94;146.622,10;34.721,67;56.361,78;60.833,50;55.522,10;19.778,87;22.354,93;31.359,92;54.804,19;101.268,40;23.641,88;39.107,15
01.01.08;147.862,60;29.808,49;153.777,50;45.635,50;42.054,07;183.124,80;146.644,40;85.519,94;146.622,10;34.721,67;56.361,78;60.833,50;55.522,10;19.778,87;22.354,93;31.359,92;54.804,19;101.268,40;23.641,88;39.107,15
02.01.08;142.790,10;29.192,12;151.279,80;43.872,87;41.154,59;180.018,00;144.054,30;82.557,25;141.650,80;32.997,26;54.069,53;59.687,48;53.666,04;19.816,54;22.041,66;30.463,92;53.837,29;97.612,13;22.718,96;36.642,16
03.01.08;143.170,60;29.123,63;151.605,60;44.257,97;41.267,59;178.864,00;144.104,10;81.459,69;140.676,60;32.365,87;54.058,93;58.950,73;55.988,96;19.531,95;21.793,08;32.970,39;52.369,61;95.666,56;22.344,25;35.135,79
04.01.08;140.253,90;29.152,16;147.152,90;43.643,29;40.883,39;176.866,80;140.667,10;79.507,13;137.485,50;30.959,80;52.318,49;57.465,57;54.827,50;19.238,99;21.299,33;31.599,36;50.832,88;92.211,56;20.359,63;33.306,61
07.01.08;142.790,10;29.175,00;145.198,10;44.176,50;40.987,36;177.088,80;140.766,80;77.439,19;138.862,80;30.800,62;51.267,91;57.722,84;55.579,03;19.607,28;21.612,60;31.819,50;51.299,08;92.848,94;20.234,72;33.482,68
08.01.08;140.887,90;28.821,15;145.181,90;42.769,42;39.486,71;170.475,60;135.187,90;75.359,31;133.353,90;29.527,21;49.240,96;56.073,95;53.518,05;18.075,53;20.934,98;31.425,57;49.106,20;88.890,81;18.569,32;30.939,44
09.01.08;143.246,70;29.226,36;141.614,30;43.361,85;40.146,63;171.940,30;136.931,30;76.254,13;135.235,00;29.177,02;50.652,40;57.395,40;54.417,57;18.142,49;21.146,10;32.414,26;50.107,68;90.702,13;18.833,01;31.995,86
10.01.08;146.619,90;29.563,08;145.741,10;44.465,36;41.204,31;174.425,70;140.019,50;78.306,13;138.829,10;30.678,59;51.374,00;57.208,30;54.121,51;17.962,53;21.295,93;32.190,26;51.748,00;93.620,38;19.346,51;34.089,14
11.01.08;146.290,10;29.386,16;143.460,60;44.109,86;41.294,71;170.875,10;142.261,10;79.033,88;137.250,40;30.853,69;53.451,00;51.454,73;52.948,70;17.824,42;21.289,11;31.977,84;51.540,83;94.593,19;20.442,90;35.937,88
14.01.08;150.449,60;29.791,37;141.625,20;44.509,80;41.226,91;174.070,60;144.751,70;80.191,06;138.929,90;31.410,80;54.014,32;52.039,43;53.666,04;18.025,30;21.043,94;32.773,43;52.352,37;94.626,69;21.518,48;36.211,77
15.01.08;146.746,60;29.203,54;140.202,60;44.332,03;40.341,00;168.123,30;134.191,60;76.866,50;131.573,60;29.559,05;52.059,21;50.016,30;51.240,67;17.577,50;20.274,38;30.826,95;52.525,01;88.857,19;21.264,54;35.507,48
16.01.08;146.873,50;29.066,56;137.270,40;44.917,10;39.387,28;171.718,30;130.704,90;78.540,75;139.165,10;30.805,93;52.346,39;51.735,39;51.343,15;18.222,01;20.768,13;31.452,60;53.595,54;91.809,06;21.693,56;36.485,65
17.01.08;137.641,60;28.296,09;142.483,10;43.147,10;38.103,59;163.818,10;124.329,00;75.947,88;134.496,00;29.001,93;49.982,59;49.899,39;50.978,77;17.184,10;19.283,47;28.965,44;52.179,68;87.649,63;20.122,77;34.235,88
18.01.08;132.011,10;27.656,89;142.483,10;42.532,42;36.160,00;159.646,10;121.788,60;74.117,69;132.984,40;28.253,81;49.827,92;50.998,64;49.817,31;16.606,55;19.535,45;28.610,13;52.127,86;85.469,25;19.140,16;31.448,09
21.01.08;132.011,10;27.656,89;142.483,10;42.532,42;36.160,00;159.646,10;121.788,60;74.117,69;132.984,40;28.253,81;49.827,92;50.998,64;49.817,31;16.606,55;19.535,45;28.610,13;52.127,86;85.469,25;19.140,16;31.448,09
22.01.08;132.924,10;28.033,57;147.152,90;41.051,23;36.295,59;165.948,60;121.540,00;75.495,44;137.250,40;29.145,19;53.605,62;50.682,88;51.297,57;16.660,96;19.480,97;28.922,96;52.991,22;90.400,19;19.845,98;31.389,41
23.01.08;139.011,10;29.277,72;150.410,90;40.947,54;36.426,68;180.062,40;131.302,60;78.939,81;153.575,30;31.283,46;57.107,17;54.039,14;52.641,26;18.498,23;20.431,02;30.684,05;56.461,80;98.551,31;22.503,18;34.020,68
24.01.08;139.594,50;29.717,18;150.302,40;41.799,23;36.639,11;177.088,80;136.134,30;78.864,63;151.022,50;31.601,82;56.588,00;55.091,61;51.912,50;19.983,95;21.105,24;31.529,85;57.739,55;104.522,10;22.143,36;33.443,55
25.01.08;134.978,50;28.792,62;151.062,60;40.451,35;35.879,75;175.224,60;132.697,30;75.764,69;146.588,60;30.705,12;54.003,30;53.138,68;49.965,34;19.464,99;20.655,75;30.324,88;56.910,72;102.844,90;20.468,76;31.105,73
28.01.08;138.858,90;30.059,61;150.302,40;42.073,25;37.407,52;182.858,50;137.728,30;77.696,69;153.071,50;32.169,54;54.776,50;55.430,76;51.810,02;20.879,56;21.009,89;30.753,57;58.067,60;106.668,90;20.690,20;32.318,66
29.01.08;143.880,80;29.819,91;151.714,10;43.243,39;38.026,75;186.142,90;139.023,30;77.617,50;159.386,50;33.177,66;54.632,90;55.898,52;51.331,73;21.632,88;21.803,30;30.877,16;58.568,33;109.352,40;20.171,21;32.191,49
30.01.08;137.895,20;27.674,01;150.953,90;42.606,48;37.109,19;187.341,30;138.873,40;78.607,25;159.050,60;33.209,50;53.716,09;55.360,59;51.468,41;21.595,21;21.517,26;30.923,50;57.998,54;109.889,10;19.306,23;30.450,36
31.01.08;138.652,80;27.583,86;147.695,90;43.606,26;37.327,07;195.951,60;140.318,40;79.003,19;160.995,90;33.984,15;54.500,35;57.453,85;53.096,45;20.372,38;22.337,91;31.817,05;58.724,80;112.355,10;21.029,27;33.046,43
01.02.08;140.569,80;27.695,95;147.370,20;44.657,91;37.868,75;199.857,30;147.889,80;82.261,50;163.882,90;35.018,80;53.296,33;58.003,50;54.488,92;21.248,89;22.617,13;32.533,82;58.811,31;110.937,40;22.454,75;34.631,25
04.02.08;139.813,10;27.270,03;147.478,80;44.028,39;37.335,95;195.419,00;145.548,60;79.498,06;156.987,90;33.862,12;53.053,36;55.734,80;53.358,96;19.637,60;21.919,07;32.045,64;57.133,46;103.486,80;22.433,99;34.738,86
05.02.08;133.507,30;26.659,17;148.238,90;41.991,79;34.711,91;188.051,30;134.739,50;75.166,81;149.074,10;31.739,77;50.325,01;53.442,72;51.133,27;18.723,79;21.527,47;31.286,25;55.455,58;100.453,60;20.953,15;32.508,37
06.02.08;131.413,70;26.362,15;147.044,40;41.732,57;34.365,59;187.873,80;134.092,10;74.101,88;148.496,60;30.869,60;49.651,22;53.641,54;51.475,70;18.485,08;21.646,66;30.968,55;55.507,47;99.167,88;20.157,37;30.639,84
07.02.08;130.278,60;26.715,21;147.587,40;44.494,97;31.697,16;192.489,70;132.996,20;75.404,38;153.217,80;32.089,96;49.573,89;54.319,80;52.719,78;18.686,49;21.956,53;32.185,13;56.424,24;100.420,70;21.485,97;31.667,04
08.02.08;127.831,90;26.098,75;150.302,40;42.747,19;31.910,27;187.119,30;129.658,90;74.062,25;148.836,30;31.856,50;47.707,13;52.600,75;52.708,39;18.268,75;21.551,31;31.979,78;55.939,93;97.189,75;20.551,80;30.444,19
11.02.08;112.849,30;25.622,39;151.985,60;41.332,66;29.907,83;187.030,60;128.562,90;73.587,13;147.239,90;30.906,75;46.978,09;52.191,43;52.776,88;17.463,11;21.238,04;32.347,85;55.507,47;97.387,56;20.053,57;29.103,95
12.02.08;116.380,60;25.835,36;151.714,10;43.006,40;30.649,32;190.048,60;130.555,40;71.520,50;147.104,10;29.850,88;47.176,91;52.717,69;53.404,63;17.698,09;21.701,14;32.247,12;56.562,64;98.640,38;20.171,21;29.788,74
13.02.08;114.816,70;26.339,73;156.362,30;43.502,59;31.666,07;192.312,10;131.202,90;71.334,44;149.787,30;29.346,82;47.751,33;54.787,56;54.009,57;18.306,05;21.646,66;32.173,50;56.977,77;100.453,60;20.171,21;30.786,58
14.02.08;114.766,30;26.104,36;155.287,10;42.902,72;31.355,27;187.474,30;128.214,30;69.901,25;144.726,40;28.858,68;47.077,50;53.431,05;52.354,58;17.750,30;21.370,84;31.755,06;56.112,86;97.552,44;19.576,11;29.681,13
