Date;AIG;ALL;BRK;MET;PRU;BAC;C;GS;JPM;LEH;MS;AXP;BK;COF;PNC;STT;USB;WFC;FMCC;FNMA
18.09.06;812.773,00;137.606,00;134.725,00;472.625,00;419.184,00;1.317.615,00;1.511.174,00;764.828,00;1.217.373,00;382.906,00;994.700,00;106.817,00;98.820,00;73.634,00;87.689,00;96.070,00;195.937,00;457.629,00;748.244,00;760.262,00
19.09.06;812.773,00;137.606,00;134.725,00;472.625,00;419.184,00;1.317.615,00;1.511.174,00;764.828,00;1.217.373,00;382.906,00;994.700,00;106.817,00;98.820,00;73.634,00;87.689,00;96.070,00;195.937,00;457.629,00;748.244,00;760.262,00
20.09.06;812.773,00;137.606,00;134.725,00;472.625,00;419.184,00;1.317.615,00;1.511.174,00;764.828,00;1.217.373,00;382.906,00;994.700,00;106.817,00;98.820,00;73.634,00;87.689,00;96.070,00;195.937,00;457.629,00;748.244,00;760.262,00
21.09.06;812.773,00;137.606,00;134.725,00;472.625,00;419.184,00;1.317.615,00;1.511.174,00;764.828,00;1.217.373,00;382.906,00;994.700,00;106.817,00;98.820,00;73.634,00;87.689,00;96.070,00;195.937,00;457.629,00;748.244,00;760.262,00
22.09.06;812.773,00;137.606,00;134.725,00;472.625,00;419.184,00;1.317.615,00;1.511.174,00;764.828,00;1.217.373,00;382.906,00;994.700,00;106.817,00;98.820,00;73.634,00;87.689,00;96.070,00;195.937,00;457.629,00;748.244,00;760.262,00
25.09.06;812.773,00;137.606,00;134.725,00;472.625,00;419.184,00;1.317.615,00;1.511.174,00;764.828,00;1.217.373,00;382.906,00;994.700,00;106.817,00;98.820,00;73.634,00;87.689,00;96.070,00;195.937,00;457.629,00;748.244,00;760.262,00
26.09.06;812.773,00;137.606,00;134.725,00;472.625,00;419.184,00;1.317.615,00;1.511.174,00;764.828,00;1.217.373,00;382.906,00;994.700,00;106.817,00;98.820,00;73.634,00;87.689,00;96.070,00;195.937,00;457.629,00;748.244,00;760.262,00
27.09.06;812.773,00;137.606,00;134.725,00;472.625,00;419.184,00;1.317.615,00;1.511.174,00;764.828,00;1.217.373,00;382.906,00;994.700,00;106.817,00;98.820,00;73.634,00;87.689,00;96.070,00;195.937,00;457.629,00;748.244,00;760.262,00
28.09.06;812.773,00;137.606,00;134.725,00;472.625,00;419.184,00;1.317.615,00;1.511.174,00;764.828,00;1.217.373,00;382.906,00;994.700,00;106.817,00;98.820,00;73.634,00;87.689,00;96.070,00;195.937,00;457.629,00;748.244,00;760.262,00
29.09.06;812.773,00;137.606,00;134.725,00;472.625,00;419.184,00;1.317.615,00;1.511.174,00;764.828,00;1.217.373,00;382.906,00;994.700,00;106.817,00;98.820,00;73.634,00;87.689,00;96.070,00;195.937,00;457.629,00;748.244,00;760.262,00
02.10.06;845.204,00;138.987,00;137.760,00;484.585,00;423.705,00;1.316.461,00;1.628.678,00;802.422,00;1.224.698,00;434.561,00;1.086.012,00;110.188,00;96.174,00;78.233,00;91.035,00;105.301,00;198.046,00;438.586,00;756.331,00;767.746,00
03.10.06;845.204,00;138.987,00;137.760,00;484.585,00;423.705,00;1.316.461,00;1.628.678,00;802.422,00;1.224.698,00;434.561,00;1.086.012,00;110.188,00;96.174,00;78.233,00;91.035,00;105.301,00;198.046,00;438.586,00;756.331,00;767.746,00
04.10.06;845.204,00;138.987,00;137.760,00;484.585,00;423.705,00;1.316.461,00;1.628.678,00;802.422,00;1.224.698,00;434.561,00;1.086.012,00;110.188,00;96.174,00;78.233,00;91.035,00;105.301,00;198.046,00;438.586,00;756.331,00;767.746,00
05.10.06;845.204,00;138.987,00;137.760,00;484.585,00;423.705,00;1.316.461,00;1.628.678,00;802.422,00;1.224.698,00;434.561,00;1.086.012,00;110.188,00;96.174,00;78.233,00;91.035,00;105.301,00;198.046,00;438.586,00;756.331,00;767.746,00
06.10.06;845.204,00;138.987,00;137.760,00;484.585,00;423.705,00;1.316.461,00;1.628.678,00;802.422,00;1.224.698,00;434.561,00;1.086.012,00;110.188,00;96.174,00;78.233,00;91.035,00;105.301,00;198.046,00;438.586,00;756.331,00;767.746,00
09.10.06;845.204,00;138.987,00;137.760,00;484.585,00;423.705,00;1.316.461,00;1.628.678,00;802.422,00;1.224.698,00;434.561,00;1.086.012,00;110.188,00;96.174,00;78.233,00;91.035,00;105.301,00;198.046,00;438.586,00;756.331,00;767.746,00
10.10.06;845.204,00;138.987,00;137.760,00;484.585,00;423.705,00;1.316.461,00;1.628.678,00;802.422,00;1.224.698,00;434.561,00;1.086.012,00;110.188,00;96.174,00;78.233,00;91.035,00;105.301,00;198.046,00;438.586,00;756.331,00;767.746,00
11.10.06;845.204,00;138.987,00;137.760,00;484.585,00;423.705,00;1.316.461,00;1.628.678,00;802.422,00;1.224.698,00;434.561,00;1.086.012,00;110.188,00;96.174,00;78.233,00;91.035,00;105.301,00;198.046,00;438.586,00;756.331,00;767.746,00
12.10.06;845.204,00;138.987,00;137.760,00;484.585,00;423.705,00;1.316.461,00;1.628.678,00;802.422,00;1.224.698,00;434.561,00;1.086.012,00;110.188,00;96.174,00;78.233,00;91.035,00;105.301,00;198.046,00;438.586,00;756.331,00;767.746,00
13.10.06;845.204,00;138.987,00;137.760,00;484.585,00;423.705,00;1.316.461,00;1.628.678,00;802.422,00;1.224.698,00;434.561,00;1.086.012,00;110.188,00;96.174,00;78.233,00;91.035,00;105.301,00;198.046,00;438.586,00;756.331,00;767.746,00
16.10.06;845.204,00;138.987,00;137.760,00;484.585,00;423.705,00;1.316.461,00;1.628.678,00;802.422,00;1.224.698,00;434.561,00;1.086.012,00;110.188,00;96.174,00;78.233,00;91.035,00;105.301,00;198.046,00;438.586,00;756.331,00;767.746,00
17.10.06;845.204,00;138.987,00;137.760,00;484.585,00;423.705,00;1.316.461,00;1.628.678,00;802.422,00;1.224.698,00;434.561,00;1.086.012,00;110.188,00;96.174,00;78.233,00;91.035,00;105.301,00;198.046,00;438.586,00;756.331,00;767.746,00
18.10.06;845.204,00;138.987,00;137.760,00;484.585,00;423.705,00;1.316.461,00;1.628.678,00;802.422,00;1.224.698,00;434.561,00;1.086.012,00;110.188,00;96.174,00;78.233,00;91.035,00;105.301,00;198.046,00;438.586,00;756.331,00;767.746,00
19.10.06;845.204,00;138.987,00;137.760,00;484.585,00;423.705,00;1.316.461,00;1.628.678,00;802.422,00;1.224.698,00;434.561,00;1.086.012,00;110.188,00;96.174,00;78.233,00;91.035,00;105.301,00;198.046,00;438.586,00;756.331,00;767.746,00
20.10.06;845.204,00;138.987,00;137.760,00;484.585,00;423.705,00;1.316.461,00;1.628.678,00;802.422,00;1.224.698,00;434.561,00;1.086.012,00;110.188,00;96.174,00;78.233,00;91.035,00;105.301,00;198.046,00;438.586,00;756.331,00;767.746,00
23.10.06;845.204,00;138.987,00;137.760,00;484.585,00;423.705,00;1.316.461,00;1.628.678,00;802.422,00;1.224.698,00;434.561,00;1.086.012,00;110.188,00;96.174,00;78.233,00;91.035,00;105.301,00;198.046,00;438.586,00;756.331,00;767.746,00
24.10.06;845.204,00;138.987,00;137.760,00;484.585,00;423.705,00;1.316.461,00;1.628.678,00;802.422,00;1.224.698,00;434.561,00;1.086.012,00;110.188,00;96.174,00;78.233,00;91.035,00;105.301,00;198.046,00;438.586,00;756.331,00;767.746,00
25.10.06;845.204,00;138.987,00;137.760,00;484.585,00;423.705,00;1.316.461,00;1.628.678,00;802.422,00;1.224.698,00;434.561,00;1.086.012,00;110.188,00;96.174,00;78.233,00;91.035,00;105.301,00;198.046,00;438.586,00;756.331,00;767.746,00
26.10.06;845.204,00;138.987,00;137.760,00;484.585,00;423.705,00;1.316.461,00;1.628.678,00;802.422,00;1.224.698,00;434.561,00;1.086.012,00;110.188,00;96.174,00;78.233,00;91.035,00;105.301,00;198.046,00;438.586,00;756.331,00;767.746,00
27.10.06;845.204,00;138.987,00;137.760,00;484.585,00;423.705,00;1.316.461,00;1.628.678,00;802.422,00;1.224.698,00;434.561,00;1.086.012,00;110.188,00;96.174,00;78.233,00;91.035,00;105.301,00;198.046,00;438.586,00;756.331,00;767.746,00
30.10.06;845.204,00;138.987,00;137.760,00;484.585,00;423.705,00;1.316.461,00;1.628.678,00;802.422,00;1.224.698,00;434.561,00;1.086.012,00;110.188,00;96.174,00;78.233,00;91.035,00;105.301,00;198.046,00;438.586,00;756.331,00;767.746,00
31.10.06;845.204,00;138.987,00;137.760,00;484.585,00;423.705,00;1.316.461,00;1.628.678,00;802.422,00;1.224.698,00;434.561,00;1.086.012,00;110.188,00;96.174,00;78.233,00;91.035,00;105.301,00;198.046,00;438.586,00;756.331,00;767.746,00
01.11.06;845.204,00;138.987,00;137.760,00;484.585,00;423.705,00;1.316.461,00;1.628.678,00;802.422,00;1.224.698,00;434.561,00;1.086.012,00;110.188,00;96.174,00;78.233,00;91.035,00;105.301,00;198.046,00;438.586,00;756.331,00;767.746,00
02.11.06;845.204,00;138.987,00;137.760,00;484.585,00;423.705,00;1.316.461,00;1.628.678,00;802.422,00;1.224.698,00;434.561,00;1.086.012,00;110.188,00;96.174,00;78.233,00;91.035,00;105.301,00;198.046,00;438.586,00;756.331,00;767.746,00
03.11.06;845.204,00;138.987,00;137.760,00;484.585,00;423.705,00;1.316.461,00;1.628.678,00;802.422,00;1.224.698,00;434.561,00;1.086.012,00;110.188,00;96.174,00;78.233,00;91.035,00;105.301,00;198.046,00;438.586,00;756.331,00;767.746,00
06.11.06;845.204,00;138.987,00;137.760,00;484.585,00;423.705,00;1.316.461,00;1.628.678,00;802.422,00;1.224.698,00;434.561,00;1.086.012,00;110.188,00;96.174,00;78.233,00;91.035,00;105.301,00;198.046,00;438.586,00;756.331,00;767.746,00
07.11.06;845.204,00;138.987,00;137.760,00;484.585,00;423.705,00;1.316.461,00;1.628.678,00;802.422,00;1.224.698,00;434.561,00;1.086.012,00;110.188,00;96.174,00;78.233,00;91.035,00;105.301,00;198.046,00;438.586,00;756.331,00;767.746,00
08.11.06;845.204,00;138.987,00;137.760,00;484.585,00;423.705,00;1.316.461,00;1.628.678,00;802.422,00;1.224.698,00;434.561,00;1.086.012,00;110.188,00;96.174,00;78.233,00;91.035,00;105.301,00;198.046,00;438.586,00;756.331,00;767.746,00
09.11.06;845.204,00;138.987,00;137.760,00;484.585,00;423.705,00;1.316.461,00;1.628.678,00;802.422,00;1.224.698,00;434.561,00;1.086.012,00;110.188,00;96.174,00;78.233,00;91.035,00;105.301,00;198.046,00;438.586,00;756.331,00;767.746,00
10.11.06;845.204,00;138.987,00;137.760,00;484.585,00;423.705,00;1.316.461,00;1.628.678,00;802.422,00;1.224.698,00;434.561,00;1.086.012,00;110.188,00;96.174,00;78.233,00;91.035,00;105.301,00;198.046,00;438.586,00;756.331,00;767.746,00
13.11.06;845.204,00;138.987,00;137.760,00;484.585,00;423.705,00;1.316.461,00;1.628.678,00;802.422,00;1.224.698,00;434.561,00;1.086.012,00;110.188,00;96.174,00;78.233,00;91.035,00;105.301,00;198.046,00;438.586,00;756.331,00;767.746,00
14.11.06;845.204,00;138.987,00;137.760,00;484.585,00;423.705,00;1.316.461,00;1.628.678,00;802.422,00;1.224.698,00;434.561,00;1.086.012,00;110.188,00;96.174,00;78.233,00;91.035,00;105.301,00;198.046,00;438.586,00;756.331,00;767.746,00
15.11.06;845.204,00;138.987,00;137.760,00;484.585,00;423.705,00;1.316.461,00;1.628.678,00;802.422,00;1.224.698,00;434.561,00;1.086.012,00;110.188,00;96.174,00;78.233,00;91.035,00;105.301,00;198.046,00;438.586,00;756.331,00;767.746,00
16.11.06;845.204,00;138.987,00;137.760,00;484.585,00;423.705,00;1.316.461,00;1.628.678,00;802.422,00;1.224.698,00;434.561,00;1.086.012,00;110.188,00;96.174,00;78.233,00;91.035,00;105.301,00;198.046,00;438.586,00;756.331,00;767.746,00
17.11.06;845.204,00;138.987,00;137.760,00;484.585,00;423.705,00;1.316.461,00;1.628.678,00;802.422,00;1.224.698,00;434.561,00;1.086.012,00;110.188,00;96.174,00;78.233,00;91.035,00;105.301,00;198.046,00;438.586,00;756.331,00;767.746,00
20.11.06;845.204,00;138.987,00;137.760,00;484.585,00;423.705,00;1.316.461,00;1.628.678,00;802.422,00;1.224.698,00;434.561,00;1.086.012,00;110.188,00;96.174,00;78.233,00;91.035,00;105.301,00;198.046,00;438.586,00;756.331,00;767.746,00
21.11.06;845.204,00;138.987,00;137.760,00;484.585,00;423.705,00;1.316.461,00;1.628.678,00;802.422,00;1.224.698,00;434.561,00;1.086.012,00;110.188,00;96.174,00;78.233,00;91.035,00;105.301,00;198.046,00;438.586,00;756.331,00;767.746,00
22.11.06;845.204,00;138.987,00;137.760,00;484.585,00;423.705,00;1.316.461,00;1.628.678,00;802.422,00;1.224.698,00;434.561,00;1.086.012,00;110.188,00;96.174,00;78.233,00;91.035,00;105.301,00;198.046,00;438.586,00;756.331,00;767.746,00
23.11.06;845.204,00;138.987,00;137.760,00;484.585,00;423.705,00;1.316.461,00;1.628.678,00;802.422,00;1.224.698,00;434.561,00;1.086.012,00;110.188,00;96.174,00;78.233,00;91.035,00;105.301,00;198.046,00;438.586,00;756.331,00;767.746,00
24.11.06;845.204,00;138.987,00;137.760,00;484.585,00;423.705,00;1.316.461,00;1.628.678,00;802.422,00;1.224.698,00;434.561,00;1.086.012,00;110.188,00;96.174,00;78.233,00;91.035,00;105.301,00;198.046,00;438.586,00;756.331,00;767.746,00
27.11.06;845.204,00;138.987,00;137.760,00;484.585,00;423.705,00;1.316.461,00;1.628.678,00;802.422,00;1.224.698,00;434.561,00;1.086.012,00;110.188,00;96.174,00;78.233,00;91.035,00;105.301,00;198.046,00;438.586,00;756.331,00;767.746,00
28.11.06;845.204,00;138.987,00;137.760,00;484.585,00;423.705,00;1.316.461,00;1.628.678,00;802.422,00;1.224.698,00;434.561,00;1.086.012,00;110.188,00;96.174,00;78.233,00;91.035,00;105.301,00;198.046,00;438.586,00;756.331,00;767.746,00
29.11.06;845.204,00;138.987,00;137.760,00;484.585,00;423.705,00;1.316.461,00;1.628.678,00;802.422,00;1.224.698,00;434.561,00;1.086.012,00;110.188,00;96.174,00;78.233,00;91.035,00;105.301,00;198.046,00;438.586,00;756.331,00;767.746,00
30.11.06;845.204,00;138.987,00;137.760,00;484.585,00;423.705,00;1.316.461,00;1.628.678,00;802.422,00;1.224.698,00;434.561,00;1.086.012,00;110.188,00;96.174,00;78.233,00;91.035,00;105.301,00;198.046,00;438.586,00;756.331,00;767.746,00
01.12.06;845.204,00;138.987,00;137.760,00;484.585,00;423.705,00;1.316.461,00;1.628.678,00;802.422,00;1.224.698,00;434.561,00;1.086.012,00;110.188,00;96.174,00;78.233,00;91.035,00;105.301,00;198.046,00;438.586,00;756.331,00;767.746,00
04.12.06;845.204,00;138.987,00;137.760,00;484.585,00;423.705,00;1.316.461,00;1.628.678,00;802.422,00;1.224.698,00;434.561,00;1.086.012,00;110.188,00;96.174,00;78.233,00;91.035,00;105.301,00;198.046,00;438.586,00;756.331,00;767.746,00
05.12.06;845.204,00;138.987,00;137.760,00;484.585,00;423.705,00;1.316.461,00;1.628.678,00;802.422,00;1.224.698,00;434.561,00;1.086.012,00;110.188,00;96.174,00;78.233,00;91.035,00;105.301,00;198.046,00;438.586,00;756.331,00;767.746,00
06.12.06;845.204,00;138.987,00;137.760,00;484.585,00;423.705,00;1.316.461,00;1.628.678,00;802.422,00;1.224.698,00;434.561,00;1.086.012,00;110.188,00;96.174,00;78.233,00;91.035,00;105.301,00;198.046,00;438.586,00;756.331,00;767.746,00
07.12.06;845.204,00;138.987,00;137.760,00;484.585,00;423.705,00;1.316.461,00;1.628.678,00;802.422,00;1.224.698,00;434.561,00;1.086.012,00;110.188,00;96.174,00;78.233,00;91.035,00;105.301,00;198.046,00;438.586,00;756.331,00;767.746,00
08.12.06;845.204,00;138.987,00;137.760,00;484.585,00;423.705,00;1.316.461,00;1.628.678,00;802.422,00;1.224.698,00;434.561,00;1.086.012,00;110.188,00;96.174,00;78.233,00;91.035,00;105.301,00;198.046,00;438.586,00;756.331,00;767.746,00
11.12.06;845.204,00;138.987,00;137.760,00;484.585,00;423.705,00;1.316.461,00;1.628.678,00;802.422,00;1.224.698,00;434.561,00;1.086.012,00;110.188,00;96.174,00;78.233,00;91.035,00;105.301,00;198.046,00;438.586,00;756.331,00;767.746,00
12.12.06;845.204,00;138.987,00;137.760,00;484.585,00;423.705,00;1.316.461,00;1.628.678,00;802.422,00;1.224.698,00;434.561,00;1.086.012,00;110.188,00;96.174,00;78.233,00;91.035,00;105.301,00;198.046,00;438.586,00;756.331,00;767.746,00
13.12.06;845.204,00;138.987,00;137.760,00;484.585,00;423.705,00;1.316.461,00;1.628.678,00;802.422,00;1.224.698,00;434.561,00;1.086.012,00;110.188,00;96.174,00;78.233,00;91.035,00;105.301,00;198.046,00;438.586,00;756.331,00;767.746,00
14.12.06;845.204,00;138.987,00;137.760,00;484.585,00;423.705,00;1.316.461,00;1.628.678,00;802.422,00;1.224.698,00;434.561,00;1.086.012,00;110.188,00;96.174,00;78.233,00;91.035,00;105.301,00;198.046,00;438.586,00;756.331,00;767.746,00
15.12.06;845.204,00;138.987,00;137.760,00;484.585,00;423.705,00;1.316.461,00;1.628.678,00;802.422,00;1.224.698,00;434.561,00;1.086.012,00;110.188,00;96.174,00;78.233,00;91.035,00;105.301,00;198.046,00;438.586,00;756.331,00;767.746,00
18.12.06;845.204,00;138.987,00;137.760,00;484.585,00;423.705,00;1.316.461,00;1.628.678,00;802.422,00;1.224.698,00;434.561,00;1.086.012,00;110.188,00;96.174,00;78.233,00;91.035,00;105.301,00;198.046,00;438.586,00;756.331,00;767.746,00
19.12.06;845.204,00;138.987,00;137.760,00;484.585,00;423.705,00;1.316.461,00;1.628.678,00;802.422,00;1.224.698,00;434.561,00;1.086.012,00;110.188,00;96.174,00;78.233,00;91.035,00;105.301,00;198.046,00;438.586,00;756.331,00;767.746,00
20.12.06;845.204,00;138.987,00;137.760,00;484.585,00;423.705,00;1.316.461,00;1.628.678,00;802.422,00;1.224.698,00;434.561,00;1.086.012,00;110.188,00;96.174,00;78.233,00;91.035,00;105.301,00;198.046,00;438.586,00;756.331,00;767.746,00
21.12.06;845.204,00;138.987,00;137.760,00;484.585,00;423.705,00;1.316.461,00;1.628.678,00;802.422,00;1.224.698,00;434.561,00;1.086.012,00;110.188,00;96.174,00;78.233,00;91.035,00;105.301,00;198.046,00;438.586,00;756.331,00;767.746,00
22.12.06;845.204,00;138.987,00;137.760,00;484.585,00;423.705,00;1.316.461,00;1.628.678,00;802.422,00;1.224.698,00;434.561,00;1.086.012,00;110.188,00;96.174,00;78.233,00;91.035,00;105.301,00;198.046,00;438.586,00;756.331,00;767.746,00
25.12.06;845.204,00;138.987,00;137.760,00;484.585,00;423.705,00;1.316.461,00;1.628.678,00;802.422,00;1.224.698,00;434.561,00;1.086.012,00;110.188,00;96.174,00;78.233,00;91.035,00;105.301,00;198.046,00;438.586,00;756.331,00;767.746,00
26.12.06;845.204,00;138.987,00;137.760,00;484.585,00;423.705,00;1.316.461,00;1.628.678,00;802.422,00;1.224.698,00;434.561,00;1.086.012,00;110.188,00;96.174,00;78.233,00;91.035,00;105.301,00;198.046,00;438.586,00;756.331,00;767.746,00
27.12.06;845.204,00;138.987,00;137.760,00;484.585,00;423.705,00;1.316.461,00;1.628.678,00;802.422,00;1.224.698,00;434.561,00;1.086.012,00;110.188,00;96.174,00;78.233,00;91.035,00;105.301,00;198.046,00;438.586,00;756.331,00;767.746,00
28.12.06;845.204,00;138.987,00;137.760,00;484.585,00;423.705,00;1.316.461,00;1.628.678,00;802.422,00;1.224.698,00;434.561,00;1.086.012,00;110.188,00;96.174,00;78.233,00;91.035,00;105.301,00;198.046,00;438.586,00;756.331,00;767.746,00
29.12.06;845.204,00;138.987,00;137.760,00;484.585,00;423.705,00;1.316.461,00;1.628.678,00;802.422,00;1.224.698,00;434.561,00;1.086.012,00;110.188,00;96.174,00;78.233,00;91.035,00;105.301,00;198.046,00;438.586,00;756.331,00;767.746,00
01.01.07;877.733,00;137.740,00;140.021,00;493.924,00;431.378,00;1.324.003,00;1.765.548,00;875.604,00;1.236.965,00;427.604,00;1.144.185,00;117.827,00;91.781,00;124.501,00;107.821,00;100.103,00;200.659,00;436.120,00;758.104,00;764.944,00
02.01.07;877.733,00;137.740,00;140.021,00;493.924,00;431.378,00;1.324.003,00;1.765.548,00;875.604,00;1.236.965,00;427.604,00;1.144.185,00;117.827,00;91.781,00;124.501,00;107.821,00;100.103,00;200.659,00;436.120,00;758.104,00;764.944,00
03.01.07;877.733,00;137.740,00;140.021,00;493.924,00;431.378,00;1.324.003,00;1.765.548,00;875.604,00;1.236.965,00;427.604,00;1.144.185,00;117.827,00;91.781,00;124.501,00;107.821,00;100.103,00;200.659,00;436.120,00;758.104,00;764.944,00
04.01.07;877.733,00;137.740,00;140.021,00;493.924,00;431.378,00;1.324.003,00;1.765.548,00;875.604,00;1.236.965,00;427.604,00;1.144.185,00;117.827,00;91.781,00;124.501,00;107.821,00;100.103,00;200.659,00;436.120,00;758.104,00;764.944,00
05.01.07;877.733,00;137.740,00;140.021,00;493.924,00;431.378,00;1.324.003,00;1.765.548,00;875.604,00;1.236.965,00;427.604,00;1.144.185,00;117.827,00;91.781,00;124.501,00;107.821,00;100.103,00;200.659,00;436.120,00;758.104,00;764.944,00
08.01.07;877.733,00;137.740,00;140.021,00;493.924,00;431.378,00;1.324.003,00;1.765.548,00;875.604,00;1.236.965,00;427.604,00;1.144.185,00;117.827,00;91.781,00;124.501,00;107.821,00;100.103,00;200.659,00;436.120,00;758.104,00;764.944,00
09.01.07;877.733,00;137.740,00;140.021,00;493.924,00;431.378,00;1.324.003,00;1.765.548,00;875.604,00;1.236.965,00;427.604,00;1.144.185,00;117.827,00;91.781,00;124.501,00;107.821,00;100.103,00;200.659,00;436.120,00;758.104,00;764.944,00
10.01.07;877.733,00;137.740,00;140.021,00;493.924,00;431.378,00;1.324.003,00;1.765.548,00;875.604,00;1.236.965,00;427.604,00;1.144.185,00;117.827,00;91.781,00;124.501,00;107.821,00;100.103,00;200.659,00;436.120,00;758.104,00;764.944,00
11.01.07;877.733,00;137.740,00;140.021,00;493.924,00;431.378,00;1.324.003,00;1.765.548,00;875.604,00;1.236.965,00;427.604,00;1.144.185,00;117.827,00;91.781,00;124.501,00;107.821,00;100.103,00;200.659,00;436.120,00;758.104,00;764.944,00
12.01.07;877.733,00;137.740,00;140.021,00;493.924,00;431.378,00;1.324.003,00;1.765.548,00;875.604,00;1.236.965,00;427.604,00;1.144.185,00;117.827,00;91.781,00;124.501,00;107.821,00;100.103,00;200.659,00;436.120,00;758.104,00;764.944,00
15.01.07;877.733,00;137.740,00;140.021,00;493.924,00;431.378,00;1.324.003,00;1.765.548,00;875.604,00;1.236.965,00;427.604,00;1.144.185,00;117.827,00;91.781,00;124.501,00;107.821,00;100.103,00;200.659,00;436.120,00;758.104,00;764.944,00
16.01.07;877.733,00;137.740,00;140.021,00;493.924,00;431.378,00;1.324.003,00;1.765.548,00;875.604,00;1.236.965,00;427.604,00;1.144.185,00;117.827,00;91.781,00;124.501,00;107.821,00;100.103,00;200.659,00;436.120,00;758.104,00;764.944,00
17.01.07;877.733,00;137.740,00;140.021,00;493.924,00;431.378,00;1.324.003,00;1.765.548,00;875.604,00;1.236.965,00;427.604,00;1.144.185,00;117.827,00;91.781,00;124.501,00;107.821,00;100.103,00;200.659,00;436.120,00;758.104,00;764.944,00
18.01.07;877.733,00;137.740,00;140.021,00;493.924,00;431.378,00;1.324.003,00;1.765.548,00;875.604,00;1.236.965,00;427.604,00;1.144.185,00;117.827,00;91.781,00;124.501,00;107.821,00;100.103,00;200.659,00;436.120,00;758.104,00;764.944,00
19.01.07;877.733,00;137.740,00;140.021,00;493.924,00;431.378,00;1.324.003,00;1.765.548,00;875.604,00;1.236.965,00;427.604,00;1.144.185,00;117.827,00;91.781,00;124.501,00;107.821,00;100.103,00;200.659,00;436.120,00;758.104,00;764.944,00
22.01.07;877.733,00;137.740,00;140.021,00;493.924,00;431.378,00;1.324.003,00;1.765.548,00;875.604,00;1.236.965,00;427.604,00;1.144.185,00;117.827,00;91.781,00;124.501,00;107.821,00;100.103,00;200.659,00;436.120,00;758.104,00;764.944,00
23.01.07;877.733,00;137.740,00;140.021,00;493.924,00;431.378,00;1.324.003,00;1.765.548,00;875.604,00;1.236.965,00;427.604,00;1.144.185,00;117.827,00;91.781,00;124.501,00;107.821,00;100.103,00;200.659,00;436.120,00;758.104,00;764.944,00
24.01.07;877.733,00;137.740,00;140.021,00;493.924,00;431.378,00;1.324.003,00;1.765.548,00;875.604,00;1.236.965,00;427.604,00;1.144.185,00;117.827,00;91.781,00;124.501,00;107.821,00;100.103,00;200.659,00;436.120,00;758.104,00;764.944,00
25.01.07;877.733,00;137.740,00;140.021,00;493.924,00;431.378,00;1.324.003,00;1.765.548,00;875.604,00;1.236.965,00;427.604,00;1.144.185,00;117.827,00;91.781,00;124.501,00;107.821,00;100.103,00;200.659,00;436.120,00;758.104,00;764.944,00
26.01.07;877.733,00;137.740,00;140.021,00;493.924,00;431.378,00;1.324.003,00;1.765.548,00;875.604,00;1.236.965,00;427.604,00;1.144.185,00;117.827,00;91.781,00;124.501,00;107.821,00;100.103,00;200.659,00;436.120,00;758.104,00;764.944,00
29.01.07;877.733,00;137.740,00;140.021,00;493.924,00;431.378,00;1.324.003,00;1.765.548,00;875.604,00;1.236.965,00;427.604,00;1.144.185,00;117.827,00;91.781,00;124.501,00;107.821,00;100.103,00;200.659,00;436.120,00;758.104,00;764.944,00
30.01.07;877.733,00;137.740,00;140.021,00;493.924,00;431.378,00;1.324.003,00;1.765.548,00;875.604,00;1.236.965,00;427.604,00;1.144.185,00;117.827,00;91.781,00;124.501,00;107.821,00;100.103,00;200.659,00;436.120,00;758.104,00;764.944,00
31.01.07;877.733,00;137.740,00;140.021,00;493.924,00;431.378,00;1.324.003,00;1.765.548,00;875.604,00;1.236.965,00;427.604,00;1.144.185,00;117.827,00;91.781,00;124.501,00;107.821,00;100.103,00;200.659,00;436.120,00;758.104,00;764.944,00
01.02.07;877.733,00;137.740,00;140.021,00;493.924,00;431.378,00;1.324.003,00;1.765.548,00;875.604,00;1.236.965,00;427.604,00;1.144.185,00;117.827,00;91.781,00;124.501,00;107.821,00;100.103,00;200.659,00;436.120,00;758.104,00;764.944,00
02.02.07;877.733,00;137.740,00;140.021,00;493.924,00;431.378,00;1.324.003,00;1.765.548,00;875.604,00;1.236.965,00;427.604,00;1.144.185,00;117.827,00;91.781,00;124.501,00;107.821,00;100.103,00;200.659,00;436.120,00;758.104,00;764.944,00
05.02.07;877.733,00;137.740,00;140.021,00;493.924,00;431.378,00;1.324.003,00;1.765.548,00;875.604,00;1.236.965,00;427.604,00;1.144.185,00;117.827,00;91.781,00;124.501,00;107.821,00;100.103,00;200.659,00;436.120,00;758.104,00;764.944,00
06.02.07;877.733,00;137.740,00;140.021,00;493.924,00;431.378,00;1.324.003,00;1.765.548,00;875.604,00;1.236.965,00;427.604,00;1.144.185,00;117.827,00;91.781,00;124.501,00;107.821,00;100.103,00;200.659,00;436.120,00;758.104,00;764.944,00
07.02.07;877.733,00;137.740,00;140.021,00;493.924,00;431.378,00;1.324.003,00;1.765.548,00;875.604,00;1.236.965,00;427.604,00;1.144.185,00;117.827,00;91.781,00;124.501,00;107.821,00;100.103,00;200.659,00;436.120,00;758.104,00;764.944,00
08.02.07;877.733,00;137.740,00;140.021,00;493.924,00;431.378,00;1.324.003,00;1.765.548,00;875.604,00;1.236.965,00;427.604,00;1.144.185,00;117.827,00;91.781,00;124.501,00;107.821,00;100.103,00;200.659,00;436.120,00;758.104,00;764.944,00
