Date;AIG;ALL;BRK;MET;PRU;BAC;C;GS;JPM;LEH;MS;AXP;BK;COF;PNC;STT;USB;WFC;FMCC;FNMA
20.08.07;78.701,00;15.863,00;14.559,88;160.679,00;195.324,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
21.08.07;78.701,00;15.863,00;14.559,88;160.679,00;195.324,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
22.08.07;78.701,00;15.863,00;14.559,88;160.679,00;195.324,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
23.08.07;78.701,00;15.863,00;14.559,88;160.679,00;195.324,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
24.08.07;78.701,00;15.863,00;14.559,88;160.679,00;195.324,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
27.08.07;78.701,00;15.863,00;14.559,88;160.679,00;195.324,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
28.08.07;78.701,00;15.863,00;14.559,88;160.679,00;195.324,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
29.08.07;78.701,00;15.863,00;14.559,88;160.679,00;195.324,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
30.08.07;78.701,00;15.863,00;14.559,88;160.679,00;195.324,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
31.08.07;78.701,00;15.863,00;14.559,88;160.679,00;195.324,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
03.09.07;78.701,00;15.863,00;14.559,88;160.679,00;195.324,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
04.09.07;78.701,00;15.863,00;14.559,88;160.679,00;195.324,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
05.09.07;78.701,00;15.863,00;14.559,88;160.679,00;195.324,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
06.09.07;78.701,00;15.863,00;14.559,88;160.679,00;195.324,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
07.09.07;78.701,00;15.863,00;14.559,88;160.679,00;195.324,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
10.09.07;78.701,00;15.863,00;14.559,88;160.679,00;195.324,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
11.09.07;78.701,00;15.863,00;14.559,88;160.679,00;195.324,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
12.09.07;78.701,00;15.863,00;14.559,88;160.679,00;195.324,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
13.09.07;78.701,00;15.863,00;14.559,88;160.679,00;195.324,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
14.09.07;78.701,00;15.863,00;14.559,88;160.679,00;195.324,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
17.09.07;78.701,00;15.863,00;14.559,88;160.679,00;195.324,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
18.09.07;78.701,00;15.863,00;14.559,88;160.679,00;195.324,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
19.09.07;78.701,00;15.863,00;14.559,88;160.679,00;195.324,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
20.09.07;78.701,00;15.863,00;14.559,88;160.679,00;195.324,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
21.09.07;78.701,00;15.863,00;14.559,88;160.679,00;195.324,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
24.09.07;78.701,00;15.863,00;14.559,88;160.679,00;195.324,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
25.09.07;78.701,00;15.863,00;14.559,88;160.679,00;195.324,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
26.09.07;78.701,00;15.863,00;14.559,88;160.679,00;195.324,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
27.09.07;78.701,00;15.863,00;14.559,88;160.679,00;195.324,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
28.09.07;78.701,00;15.863,00;14.559,88;160.679,00;195.324,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
01.10.07;78.684,00;14.929,00;14.297,37;160.159,00;195.583,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.10.07;78.684,00;14.929,00;14.297,37;160.159,00;195.583,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
03.10.07;78.684,00;14.929,00;14.297,37;160.159,00;195.583,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
04.10.07;78.684,00;14.929,00;14.297,37;160.159,00;195.583,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
05.10.07;78.684,00;14.929,00;14.297,37;160.159,00;195.583,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
08.10.07;78.684,00;14.929,00;14.297,37;160.159,00;195.583,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
09.10.07;78.684,00;14.929,00;14.297,37;160.159,00;195.583,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
10.10.07;78.684,00;14.929,00;14.297,37;160.159,00;195.583,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
11.10.07;78.684,00;14.929,00;14.297,37;160.159,00;195.583,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
12.10.07;78.684,00;14.929,00;14.297,37;160.159,00;195.583,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
15.10.07;78.684,00;14.929,00;14.297,37;160.159,00;195.583,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
16.10.07;78.684,00;14.929,00;14.297,37;160.159,00;195.583,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
17.10.07;78.684,00;14.929,00;14.297,37;160.159,00;195.583,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
18.10.07;78.684,00;14.929,00;14.297,37;160.159,00;195.583,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
19.10.07;78.684,00;14.929,00;14.297,37;160.159,00;195.583,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
22.10.07;78.684,00;14.929,00;14.297,37;160.159,00;195.583,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
23.10.07;78.684,00;14.929,00;14.297,37;160.159,00;195.583,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
24.10.07;78.684,00;14.929,00;14.297,37;160.159,00;195.583,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
25.10.07;78.684,00;14.929,00;14.297,37;160.159,00;195.583,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
26.10.07;78.684,00;14.929,00;14.297,37;160.159,00;195.583,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
29.10.07;78.684,00;14.929,00;14.297,37;160.159,00;195.583,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
30.10.07;78.684,00;14.929,00;14.297,37;160.159,00;195.583,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
31.10.07;78.684,00;14.929,00;14.297,37;160.159,00;195.583,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
01.11.07;78.684,00;14.929,00;14.297,37;160.159,00;195.583,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.11.07;78.684,00;14.929,00;14.297,37;160.159,00;195.583,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
05.11.07;78.684,00;14.929,00;14.297,37;160.159,00;195.583,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
06.11.07;78.684,00;14.929,00;14.297,37;160.159,00;195.583,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
07.11.07;78.684,00;14.929,00;14.297,37;160.159,00;195.583,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
08.11.07;78.684,00;14.929,00;14.297,37;160.159,00;195.583,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
09.11.07;78.684,00;14.929,00;14.297,37;160.159,00;195.583,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
12.11.07;78.684,00;14.929,00;14.297,37;160.159,00;195.583,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
13.11.07;78.684,00;14.929,00;14.297,37;160.159,00;195.583,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
14.11.07;78.684,00;14.929,00;14.297,37;160.159,00;195.583,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
15.11.07;78.684,00;14.929,00;14.297,37;160.159,00;195.583,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
16.11.07;78.684,00;14.929,00;14.297,37;160.159,00;195.583,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
19.11.07;78.684,00;14.929,00;14.297,37;160.159,00;195.583,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
20.11.07;78.684,00;14.929,00;14.297,37;160.159,00;195.583,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
21.11.07;78.684,00;14.929,00;14.297,37;160.159,00;195.583,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
22.11.07;78.684,00;14.929,00;14.297,37;160.159,00;195.583,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
23.11.07;78.684,00;14.929,00;14.297,37;160.159,00;195.583,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
26.11.07;78.684,00;14.929,00;14.297,37;160.159,00;195.583,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
27.11.07;78.684,00;14.929,00;14.297,37;160.159,00;195.583,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
28.11.07;78.684,00;14.929,00;14.297,37;160.159,00;195.583,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
29.11.07;78.684,00;14.929,00;14.297,37;160.159,00;195.583,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
30.11.07;78.684,00;14.929,00;14.297,37;160.159,00;195.583,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
03.12.07;78.684,00;14.929,00;14.297,37;160.159,00;195.583,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
04.12.07;78.684,00;14.929,00;14.297,37;160.159,00;195.583,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
05.12.07;78.684,00;14.929,00;14.297,37;160.159,00;195.583,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
06.12.07;78.684,00;14.929,00;14.297,37;160.159,00;195.583,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
07.12.07;78.684,00;14.929,00;14.297,37;160.159,00;195.583,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
10.12.07;78.684,00;14.929,00;14.297,37;160.159,00;195.583,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
11.12.07;78.684,00;14.929,00;14.297,37;160.159,00;195.583,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
12.12.07;78.684,00;14.929,00;14.297,37;160.159,00;195.583,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
13.12.07;78.684,00;14.929,00;14.297,37;160.159,00;195.583,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
14.12.07;78.684,00;14.929,00;14.297,37;160.159,00;195.583,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
17.12.07;78.684,00;14.929,00;14.297,37;160.159,00;195.583,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
18.12.07;78.684,00;14.929,00;14.297,37;160.159,00;195.583,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
19.12.07;78.684,00;14.929,00;14.297,37;160.159,00;195.583,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
20.12.07;78.684,00;14.929,00;14.297,37;160.159,00;195.583,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
21.12.07;78.684,00;14.929,00;14.297,37;160.159,00;195.583,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
24.12.07;78.684,00;14.929,00;14.297,37;160.159,00;195.583,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
25.12.07;78.684,00;14.929,00;14.297,37;160.159,00;195.583,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
26.12.07;78.684,00;14.929,00;14.297,37;160.159,00;195.583,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
27.12.07;78.684,00;14.929,00;14.297,37;160.159,00;195.583,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
28.12.07;78.684,00;14.929,00;14.297,37;160.159,00;195.583,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
31.12.07;78.684,00;14.929,00;14.297,37;160.159,00;195.583,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
01.01.08;72.973,00;13.132,00;13.202,13;152.570,00;181.902,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
02.01.08;72.973,00;13.132,00;13.202,13;152.570,00;181.902,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
03.01.08;72.973,00;13.132,00;13.202,13;152.570,00;181.902,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
04.01.08;72.973,00;13.132,00;13.202,13;152.570,00;181.902,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
07.01.08;72.973,00;13.132,00;13.202,13;152.570,00;181.902,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
08.01.08;72.973,00;13.132,00;13.202,13;152.570,00;181.902,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
09.01.08;72.973,00;13.132,00;13.202,13;152.570,00;181.902,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
10.01.08;72.973,00;13.132,00;13.202,13;152.570,00;181.902,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
11.01.08;72.973,00;13.132,00;13.202,13;152.570,00;181.902,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
14.01.08;72.973,00;13.132,00;13.202,13;152.570,00;181.902,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
15.01.08;72.973,00;13.132,00;13.202,13;152.570,00;181.902,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
16.01.08;72.973,00;13.132,00;13.202,13;152.570,00;181.902,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
17.01.08;72.973,00;13.132,00;13.202,13;152.570,00;181.902,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
18.01.08;72.973,00;13.132,00;13.202,13;152.570,00;181.902,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
21.01.08;72.973,00;13.132,00;13.202,13;152.570,00;181.902,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
22.01.08;72.973,00;13.132,00;13.202,13;152.570,00;181.902,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
23.01.08;72.973,00;13.132,00;13.202,13;152.570,00;181.902,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
24.01.08;72.973,00;13.132,00;13.202,13;152.570,00;181.902,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
25.01.08;72.973,00;13.132,00;13.202,13;152.570,00;181.902,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
28.01.08;72.973,00;13.132,00;13.202,13;152.570,00;181.902,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
29.01.08;72.973,00;13.132,00;13.202,13;152.570,00;181.902,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
30.01.08;72.973,00;13.132,00;13.202,13;152.570,00;181.902,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
31.01.08;72.973,00;13.132,00;13.202,13;152.570,00;181.902,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
01.02.08;72.973,00;13.132,00;13.202,13;152.570,00;181.902,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
04.02.08;72.973,00;13.132,00;13.202,13;152.570,00;181.902,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
05.02.08;72.973,00;13.132,00;13.202,13;152.570,00;181.902,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
06.02.08;72.973,00;13.132,00;13.202,13;152.570,00;181.902,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
07.02.08;72.973,00;13.132,00;13.202,13;152.570,00;181.902,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
08.02.08;72.973,00;13.132,00;13.202,13;152.570,00;181.902,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
11.02.08;72.973,00;13.132,00;13.202,13;152.570,00;181.902,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
12.02.08;72.973,00;13.132,00;13.202,13;152.570,00;181.902,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
13.02.08;72.973,00;13.132,00;13.202,13;152.570,00;181.902,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
14.02.08;72.973,00;13.132,00;13.202,13;152.570,00;181.902,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
15.02.08;72.973,00;13.132,00;13.202,13;152.570,00;181.902,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
18.02.08;72.973,00;13.132,00;13.202,13;152.570,00;181.902,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
19.02.08;72.973,00;13.132,00;13.202,13;152.570,00;181.902,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
20.02.08;72.973,00;13.132,00;13.202,13;152.570,00;181.902,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
21.02.08;72.973,00;13.132,00;13.202,13;152.570,00;181.902,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
22.02.08;72.973,00;13.132,00;13.202,13;152.570,00;181.902,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
25.02.08;72.973,00;13.132,00;13.202,13;152.570,00;181.902,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
26.02.08;72.973,00;13.132,00;13.202,13;152.570,00;181.902,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
27.02.08;72.973,00;13.132,00;13.202,13;152.570,00;181.902,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
28.02.08;72.973,00;13.132,00;13.202,13;152.570,00;181.902,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
29.02.08;72.973,00;13.132,00;13.202,13;152.570,00;181.902,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
03.03.08;72.973,00;13.132,00;13.202,13;152.570,00;181.902,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
04.03.08;72.973,00;13.132,00;13.202,13;152.570,00;181.902,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
05.03.08;72.973,00;13.132,00;13.202,13;152.570,00;181.902,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
06.03.08;72.973,00;13.132,00;13.202,13;152.570,00;181.902,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
07.03.08;72.973,00;13.132,00;13.202,13;152.570,00;181.902,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
