Date;RESI;VIX;TBR3M;CRESPR;LIQSPR;YIESPR
20.08.09;0,0413;25,09;0,17;3,09;-5,03;3,25
21.08.09;0,0258;25,01;0,17;3,06;-5,03;3,39
24.08.09;-0,005;25,14;0,17;3,05;-5,08;3,31
25.08.09;0,0119;24,92;0,17;3,01;-5,12;3,28
26.08.09;0,0053;24,95;0,15;2,98;-5,11;3,29
27.08.09;0,01;24,68;0,15;2,96;-5,11;3,32
28.08.09;0,0081;24,76;0,15;2,95;-5,09;3,31
31.08.09;-0,0155;26,01;0,15;2,98;-5,09;3,25
01.09.09;-0,0556;29,15;0,14;3,01;-5,1;3,24
02.09.09;-0,0203;28,9;0,14;2,99;-5,18;3,15
03.09.09;0,0192;27,1;0,15;3;-5,09;3,18
04.09.09;0,0113;25,26;0,14;3;-5,12;3,31
07.09.09;0;25,26;0,14;3;-5,17;3,31
08.09.09;0,0361;25,62;0,14;2,98;-5,13;3,33
09.09.09;0,0216;24,32;0,14;3,01;-5,13;3,34
10.09.09;0,0146;23,55;0,14;2,96;-5,13;3,22
11.09.09;-0,003;24,15;0,14;2,97;-5,08;3,2
14.09.09;0,0311;23,86;0,14;2,94;-5,07;3,28
15.09.09;0,0161;23,42;0,13;2,93;-5,09;3,34
16.09.09;0,0411;23,69;0,1;2,91;-5,15;3,38
17.09.09;-0,0059;23,65;0,1;2,87;-5,15;3,32
18.09.09;0,0043;23,92;0,08;2,85;-5,17;3,41
21.09.09;-0,019;24,06;0,11;2,86;-5,14;3,38
22.09.09;0,0338;23,08;0,11;2,84;-5,14;3,35
23.09.09;-0,0404;23,49;0,11;2,84;-5,12;3,33
24.09.09;-0,0367;24,95;0,1;2,86;-5,13;3,3
25.09.09;0,002;25,61;0,1;2,83;-5,19;3,24
28.09.09;0,0441;24,88;0,11;2,81;-5,16;3,2
29.09.09;-0,0181;25,19;0,13;2,81;-5,14;3,18
30.09.09;-0,0073;25,61;0,14;2,86;-5,13;3,17
01.10.09;-0,0469;28,27;0,1;2,9;-5,11;3,11
02.10.09;-0,01;28,68;0,1;2,93;-5,11;3,14
05.10.09;0,0282;26,84;0,08;2,95;-5,18;3,16
06.10.09;0,0009;25,7;0,08;2,94;-5,17;3,19
07.10.09;-0,0012;24,68;0,09;2,92;-5,15;3,12
08.10.09;0,0191;24,18;0,06;2,96;-5,18;3,21
09.10.09;0,0087;23,12;0,07;2,96;-5,17;3,33
12.10.09;-0,0022;23,01;0,07;3,07;-5,17;3,2
13.10.09;-0,0149;22,99;0,07;2,95;-5,22;3,27
14.10.09;0,0381;22,86;0,07;2,96;-5,1;3,38
15.10.09;-0,0078;21,72;0,07;2,96;-5,18;3,42
16.10.09;-0,0273;21,43;0,07;2,93;-5,1;3,36
19.10.09;0,0201;21,49;0,08;2,91;-5,09;3,33
20.10.09;-0,0215;20,9;0,08;2,91;-5,09;3,27
21.10.09;-0,0112;22,22;0,07;2,89;-5,1;3,35
22.10.09;0,0261;20,69;0,06;2,88;-5,24;3,38
23.10.09;-0,0134;22,27;0,07;2,8;-5,21;3,44
26.10.09;-0,0023;24,31;0,08;2,83;-5,16;3,51
27.10.09;-0,0169;24,83;0,08;2,84;-5,13;3,41
28.10.09;-0,0426;27,91;0,07;2,85;-5,14;3,37
29.10.09;0,0471;24,76;0,06;2,86;-5,15;3,47
30.10.09;-0,02;30,69;0,05;2,86;-5,18;3,36
02.11.09;0,0025;29,78;0,06;2,85;-5,19;3,39
03.11.09;0,0155;28,81;0,06;2,87;-5,2;3,44
04.11.09;-0,0228;27,72;0,05;2,89;-5,22;3,52
05.11.09;0,022;25,43;0,04;2,86;-5,18;3,53
06.11.09;-0,0167;24,19;0,06;2,86;-5,16;3,48
09.11.09;0,0495;23,15;0,07;2,89;-5,15;3,45
10.11.09;-0,0075;22,84;0,07;2,92;-5,15;3,43
11.11.09;0,0205;23,04;0,07;2,89;-5,21;3,45
12.11.09;-0,0132;24,24;0,07;2,94;-5,18;3,38
13.11.09;0,0147;23,36;0,06;2,93;-5,17;3,37
16.11.09;0,0236;22,89;0,07;2,92;-5,18;3,26
17.11.09;-0,0178;22,41;0,06;2,92;-5,19;3,27
18.11.09;0,0201;21,63;0,04;2,94;-5,21;3,32
19.11.09;-0,0254;22,63;0,02;2,92;-5,22;3,33
20.11.09;-0,006;22,19;0,02;2,93;-5,24;3,34
23.11.09;0,0121;21,16;0,05;2,92;-5,22;3,32
24.11.09;-0,0158;20,47;0,05;2,93;-5,26;3,27
25.11.09;0,0037;20,48;0,05;2,95;-5,21;3,23
26.11.09;0;20,48;0,03;3,02;-5,23;3,18
27.11.09;-0,0309;24,74;0,03;2,99;-5,23;3,18
30.11.09;0,0399;24,51;0,06;2,99;-5,2;3,15
01.12.09;0,0129;21,92;0,06;3;-5,17;3,22
02.12.09;0,0163;21,12;0,05;2,95;-5,28;3,27
03.12.09;-0,0108;22,46;0,06;2,93;-5,23;3,33
04.12.09;0,0295;21,25;0,06;2,91;-5,18;3,42
07.12.09;-0,0219;22,1;0,04;2,93;-5,2;3,4
08.12.09;-0,0052;23,69;0,03;2,92;-5,21;3,37
09.12.09;-0,0026;22,66;0,03;2,89;-5,22;3,42
10.12.09;-0,0028;22,32;0,02;2,93;-5,22;3,47
11.12.09;0,015;21,59;0,03;2,86;-5,2;3,52
14.12.09;0,0197;21,15;0,04;2,79;-5,21;3,52
15.12.09;-0,0111;21,49;0,05;2,8;-5,2;3,55
16.12.09;0,0072;20,54;0,04;2,77;-5,21;3,57
17.12.09;-0,0056;22,51;0,04;2,75;-5,21;3,46
18.12.09;0,0066;21,68;0,05;2,73;-5,23;3,5
21.12.09;0,0141;20,49;0,08;2,69;-5,18;3,61
22.12.09;0,0104;19,54;0,08;2,65;-5,19;3,68
23.12.09;0,0125;19,71;0,07;2,63;-5,22;3,7
24.12.09;0,014;19,47;0,05;2,65;-5,19;3,77
25.12.09;0;19,47;0,05;2,62;-5,19;3,8
28.12.09;0,0032;19,93;0,11;2,64;-5,13;3,74
29.12.09;-0,0142;20,01;0,1;2,59;-5,14;3,72
30.12.09;0,0005;19,96;0,05;2,56;-5,22;3,75
31.12.09;-0,0197;21,68;0,06;2,54;-5,17;3,79
01.01.10;0;21,68;0,06;2,54;-5,2;3,79
04.01.10;-0,0054;20,04;0,08;2,54;-5,16;3,77
05.01.10;0,0017;19,35;0,07;2,53;-5,17;3,7
06.01.10;-0,0022;19,16;0,06;2,49;-5,18;3,79
07.01.10;0,0116;19,06;0,05;2,48;-5,25;3,8
08.01.10;-0,0097;18,13;0,05;2,49;-5,22;3,78
11.01.10;0,0064;17,55;0,04;2,47;-5,37;3,81
12.01.10;-0,0178;18,25;0,05;2,48;-5,26;3,69
13.01.10;0,0215;17,85;0,06;2,5;-5,17;3,74
14.01.10;-0,0028;17,63;0,05;2,46;-5,18;3,71
15.01.10;-0,0079;17,91;0,06;2,48;-5,17;3,64
18.01.10;0;17,91;0,05;2,45;-5,22;3,68
19.01.10;0,0229;17,58;0,06;2,48;-5,16;3,67
20.01.10;-0,014;18,68;0,05;2,48;-5,19;3,63
21.01.10;-0,031;22,27;0,06;2,51;-5,18;3,56
22.01.10;-0,0246;27,31;0,06;2,53;-5,18;3,56
25.01.10;0,0071;25,41;0,06;2,56;-5,18;3,6
26.01.10;-0,0083;24,55;0,07;2,59;-5,17;3,58
27.01.10;0,0088;23,14;0,08;2,57;-5,17;3,58
28.01.10;-0,0092;23,73;0,08;2,57;-5,17;3,6
29.01.10;-0,0052;24,62;0,08;2,57;-5,19;3,55
01.02.10;0,0188;22,59;0,1;2,57;-5,19;3,58
02.02.10;0,0151;21,48;0,1;2,56;-5,15;3,57
03.02.10;-0,0176;21,6;0,1;2,58;-5,15;3,63
04.02.10;-0,0384;26,08;0,09;2,62;-5,16;3,53
05.02.10;0,0214;26,11;0,1;2,62;-5,16;3,49
08.02.10;-0,0249;26,51;0,12;2,64;-5,14;3,5
09.02.10;-0,0018;26;0,12;2,65;-5,14;3,55
10.02.10;0,0014;25,4;0,11;2,66;-5,16;3,61
11.02.10;0,0099;23,96;0,11;2,7;-5,13;3,62
12.02.10;0,0092;22,73;0,1;2,72;-5,14;3,59
15.02.10;0;22,73;0,1;2,63;-5,14;3,68
16.02.10;0,0296;22,25;0,1;2,73;-5,18;3,56
17.02.10;0,009;21,72;0,1;2,73;-5,15;3,64
18.02.10;0,013;20,63;0,1;2,72;-5,17;3,69
19.02.10;0,0025;20,02;0,11;2,65;-5,18;3,67
22.02.10;0,0036;19,94;0,11;2,65;-5,19;3,69
23.02.10;-0,0087;21,37;0,12;2,65;-5,18;3,57
24.02.10;0,0107;20,27;0,12;2,65;-5,18;3,58
25.02.10;0,0041;20,1;0,13;2,64;-5,12;3,51
26.02.10;0,0003;19,5;0,13;2,62;-5,07;3,48
01.03.10;0,0079;19,26;0,13;2,65;-5,08;3,48
02.03.10;0,0016;19,06;0,14;2,64;-5,16;3,48
03.03.10;-0,0031;18,83;0,14;2,63;-5,16;3,49
04.03.10;0,0055;18,72;0,14;2,62;-5,16;3,47
05.03.10;0,0271;17,42;0,15;2,61;-5,15;3,54
08.03.10;0,0116;17,79;0,16;2,59;-5,12;3,56
09.03.10;0,0053;17,92;0,16;2,61;-5,1;3,55
10.03.10;0,0056;18,57;0,15;2,59;-5,09;3,58
11.03.10;0,0056;18,06;0,16;2,56;-5,11;3,57
12.03.10;0,0087;17,58;0,15;2,55;-5,1;3,56
15.03.10;-0,0033;18;0,17;2,56;-5,08;3,54
16.03.10;0,0241;17,69;0,16;2,55;-5,09;3,5
17.03.10;0,0139;16,91;0,15;2,53;-5,14;3,5
18.03.10;-0,0043;16,62;0,16;2,52;-5,04;3,52
19.03.10;-0,0102;16,97;0,16;2,49;-5,03;3,54
22.03.10;0,0118;16,87;0,15;2,5;-5,08;3,52
23.03.10;-0,0036;16,35;0,14;2,51;-5,11;3,55
24.03.10;0,0055;17,55;0,14;2,48;-5,11;3,7
25.03.10;0,0042;18,4;0,14;2,47;-5,11;3,77
26.03.10;-0,0058;17,77;0,14;2,49;-5,09;3,72
29.03.10;0,0017;17,59;0,15;2,49;-5,05;3,73
30.03.10;-0,0012;17,13;0,16;2,48;-5,03;3,72
31.03.10;-0,0105;17,59;0,16;2,47;-5,08;3,68
01.04.10;0,004;17,47;0,16;2,44;-5,08;3,73
02.04.10;0;17,47;0,16;2,44;-5,08;3,8
05.04.10;0,0248;17,02;0,18;2,43;-5,06;3,83
06.04.10;0,0214;16,23;0,17;2,46;-5,12;3,81
07.04.10;-0,0241;16,62;0,17;2,44;-5,09;3,72
08.04.10;-0,0002;16,48;0,17;2,43;-5,04;3,74
09.04.10;0,0177;16,14;0,16;2,43;-5,08;3,74
12.04.10;-0,0081;15,58;0,16;2,4;-5,08;3,71
13.04.10;0,0251;16,2;0,16;2,4;-5,08;3,68
14.04.10;0,0001;15,59;0,16;2,4;-5,08;3,72
15.04.10;-0,0275;15,89;0,16;2,42;-5,08;3,7
16.04.10;-0,0244;18,36;0,16;2,43;-5,05;3,63
19.04.10;0,0056;17,34;0,16;2,42;-5,05;3,67
20.04.10;0,0166;15,73;0,16;2,4;-5,09;3,66
21.04.10;0,0187;16,32;0,15;2,38;-5,12;3,62
22.04.10;0,0156;16,47;0,16;2,38;-5,11;3,64
23.04.10;0,0123;16,62;0,16;2,37;-5,11;3,68
26.04.10;0,0083;17,47;0,16;2,38;-5,1;3,67
27.04.10;-0,0332;22,81;0,16;2,39;-5,13;3,55
28.04.10;0,0029;21,08;0,16;2,38;-5,09;3,64
29.04.10;0,0451;18,44;0,17;2,37;-5,08;3,59
30.04.10;-0,033;22,05;0,16;2,38;-5,08;3,53
03.05.10;0,0345;20,19;0,17;2,37;-5,07;3,55
04.05.10;-0,0236;23,84;0,16;2,38;-5,08;3,47
05.05.10;-0,0157;24,91;0,15;2,4;-5,09;3,43
06.05.10;-0,039;32,8;0,11;2,41;-5,12;3,3
07.05.10;-0,0188;40,95;0,13;2,55;-5,12;3,32
10.05.10;0,0674;28,84;0,16;2,53;-5,08;3,41
11.05.10;0,002;28,32;0,16;2,58;-5,13;3,4
12.05.10;0,0173;25,52;0,16;2,61;-5,13;3,4
13.05.10;-0,0146;26,68;0,16;2,6;-5,13;3,39
14.05.10;-0,0344;31,24;0,16;2,59;-5,13;3,28
17.05.10;0,0015;30,84;0,16;2,59;-5,13;3,31
18.05.10;-0,0287;33,55;0,17;2,61;-5,08;3,21
19.05.10;-0,0101;35,32;0,17;2,65;-5,11;3,19
20.05.10;-0,0507;45,79;0,17;2,74;-5,06;3,08
21.05.10;0,0344;40,1;0,17;2,76;-5,06;3,03
24.05.10;-0,0242;38,32;0,17;2,79;-5,06;3,06
25.05.10;0,0082;34,61;0,17;2,81;-5,07;3,01
26.05.10;-0,0026;35,02;0,17;2,87;-5,02;3,04
27.05.10;0,055;29,68;0,17;2,89;-5,08;3,17
28.05.10;-0,0144;32,07;0,16;2,89;-5,09;3,15
31.05.10;0;32,07;0,17;2,91;-5,09;3,12
01.06.10;-0,0195;35,54;0,16;2,92;-5,1;3,13
02.06.10;0,021;30,17;0,16;2,91;-5,1;3,19
03.06.10;-0,0042;29,46;0,14;2,92;-5,13;3,25
04.06.10;-0,0597;35,48;0,14;2,95;-5,12;3,06
07.06.10;-0,0052;36,57;0,12;3;-5,14;3,05
08.06.10;0,0182;33,7;0,12;2,99;-5,16;3,06
09.06.10;0,0073;33,73;0,1;3;-5,16;3,1
10.06.10;0,044;30,57;0,1;3,01;-5,16;3,23
11.06.10;0,0112;28,79;0,08;3,04;-5,18;3,16
14.06.10;0,0113;28,58;0,07;3,06;-5,16;3,21
15.06.10;0,0233;25,87;0,09;3,05;-5,12;3,23
16.06.10;-0,009;25,92;0,1;3,07;-5,17;3,17
17.06.10;0,0006;25,05;0,09;3,04;-5,17;3,12
18.06.10;-0,0036;23,95;0,11;3,04;-5,13;3,13
21.06.10;-0,0066;24,88;0,12;3,02;-5,12;3,14
22.06.10;-0,0331;27,05;0,13;3,04;-5,11;3,05
23.06.10;0,0045;26,91;0,13;3,05;-5,16;3
24.06.10;-0,0245;29,74;0,13;3,08;-5,12;3,01
25.06.10;0,0276;28,53;0,13;3,09;-5,13;2,99
28.06.10;-0,013;29;0,17;3,1;-5,09;2,88
29.06.10;-0,0358;34,13;0,15;3,12;-5,16;2,82
30.06.10;-0,0104;34,54;0,18;3,08;-5,13;2,79
01.07.10;-0,0014;32,86;0,17;3,02;-5,14;2,79
02.07.10;-0,0225;30,12;0,17;3,04;-5,14;2,83
05.07.10;0;30,12;0,17;3,04;-5,07;2,83
06.07.10;-0,0215;29,65;0,17;3,09;-5,07;2,78
07.07.10;0,0497;26,84;0,16;3,08;-5,09;2,84
08.07.10;0,011;25,71;0,15;3,07;-5,07;2,89
09.07.10;0,0152;24,98;0,16;3,07;-5,06;2,91
12.07.10;0,0012;24,43;0,16;3,05;-5,06;2,92
13.07.10;0,0252;24,56;0,15;3,03;-5,07;3
14.07.10;-0,006;24,89;0,15;3,02;-5,09;2,92
15.07.10;-0,0029;25,14;0,15;3,02;-5,09;2,85
16.07.10;-0,0353;26,25;0,15;3,04;-5,11;2,81
19.07.10;0,015;25,97;0,17;3,04;-5,08;2,82
20.07.10;0,0197;23,93;0,16;2,99;-5,09;2,82
21.07.10;-0,0238;25,64;0,16;2,98;-5,09;2,74
22.07.10;0,04;24,63;0,16;2,97;-5,16;2,8
23.07.10;0,0109;23,47;0,16;2,95;-5,12;2,86
26.07.10;0,0266;22,73;0,16;2,92;-5,1;2,87
27.07.10;-0,0019;23,19;0,15;2,9;-5,1;2,93
28.07.10;-0,0018;24,25;0,15;2,92;-5,1;2,88
29.07.10;-0,0085;24,13;0,15;2,92;-5,1;2,88
30.07.10;0,0051;23,5;0,15;2,91;-5,1;2,79
02.08.10;0,0339;22,01;0,16;2,9;-5,1;2,83
03.08.10;-0,0108;22,63;0,16;2,92;-5,09;2,78
04.08.10;0,0062;22,21;0,16;2,9;-5,16;2,82
05.08.10;-0,012;22,1;0,15;2,93;-5,13;2,79
06.08.10;-0,0044;21,74;0,15;2,94;-5,1;2,71
09.08.10;0,0135;22,14;0,15;2,95;-5,1;2,71
10.08.10;-0,0128;22,37;0,15;3,05;-5,1;2,64
11.08.10;-0,027;25,39;0,15;3,03;-5,14;2,57
12.08.10;-0,0121;25,73;0,16;3,04;-5,12;2,58
13.08.10;-0,0014;26,24;0,15;3,05;-5,15;2,53
16.08.10;0,0012;26,1;0,16;3;-5,08;2,42
17.08.10;0,0244;24,33;0,17;2,99;-5,07;2,47
18.08.10;0,0003;24,59;0,16;2,94;-5,08;2,48
19.08.10;-0,0274;26,44;0,16;2,93;-5,08;2,42
20.08.10;-0,0033;25,49;0,15;2,9;-5,11;2,47
23.08.10;-0,0047;25,66;0,16;2,94;-5,1;2,44
24.08.10;-0,0056;27,46;0,16;2,95;-5,11;2,34
25.08.10;0,0187;26,7;0,16;2,94;-5,25;2,38
26.08.10;-0,0067;27,37;0,16;2,95;-4,52;2,34
27.08.10;0,0171;24,45;0,15;2,96;-4,53;2,51
30.08.10;-0,0107;27,21;0,14;2,99;-4,54;2,4
31.08.10;0,0091;26,05;0,14;3,01;-4,67;2,33
01.09.10;0,0331;23,89;0,13;3,01;-4,41;2,45
02.09.10;0,0133;23,19;0,14;3,02;-4,57;2,49
03.09.10;0,0138;21,31;0,14;2,97;-4,83;2,58
06.09.10;0;21,31;0,14;3,08;-4,77;2,47
07.09.10;-0,0169;23,8;0,14;2,96;-4,77;2,47
08.09.10;0,0025;23,25;0,14;2,95;-4,77;2,52
09.09.10;-0,0098;22,81;0,14;2,96;-4,89;2,63
10.09.10;0,0057;21,99;0,14;2,94;-4,75;2,67
13.09.10;0,0157;21,21;0,15;2,97;-4,62;2,59
14.09.10;-0,0026;21,56;0,15;2,97;-4,73;2,53
15.09.10;0,009;22,1;0,15;3;-4,96;2,59
16.09.10;-0,0066;21,72;0,16;3,02;-4,95;2,61
17.09.10;0,0031;22,01;0,16;3,03;-4,95;2,59
20.09.10;0,0247;21,5;0,17;3,02;-5,1;2,55
21.09.10;-0,0177;22,35;0,17;3,05;-5,13;2,44
22.09.10;-0,0121;22,51;0,16;3,05;-4,84;2,4
23.09.10;-0,0277;23,87;0,16;3,04;-4,84;2,4
24.09.10;0,0308;21,71;0,15;3,05;-4,81;2,47
27.09.10;-0,0131;22,54;0,16;3,04;-4,8;2,38
28.09.10;0,0053;22,6;0,16;3,06;-4,8;2,32
29.09.10;-0,009;23,25;0,16;3,06;-4,8;2,36
30.09.10;0,0026;23,7;0,16;3,05;-5,06;2,37
01.10.10;0,0065;22,5;0,16;3,07;-5,02;2,38
04.10.10;0,0079;23,53;0,13;3,1;-4,85;2,37
05.10.10;0,0174;21,76;0,12;3,11;-4,74;2,38
06.10.10;-0,0061;21,49;0,13;3,13;-4,73;2,28
07.10.10;0,0018;21,56;0,13;3,18;-4,73;2,28
08.10.10;0,0028;20,71;0,12;3,21;-4,95;2,29
11.10.10;-0,0001;18,96;0,12;3,22;-4,94;2,32
12.10.10;0,0077;18,93;0,13;3,22;-5,05;2,31
13.10.10;0,0105;19,07;0,13;3,22;-4,96;2,33
14.10.10;-0,0033;19,88;0,14;3,23;-5,11;2,38
15.10.10;-0,001;19,03;0,14;3,26;-5,11;2,45
18.10.10;0,0138;19,09;0,15;3,26;-5,1;2,37
19.10.10;-0,0139;20,63;0,14;3,25;-5,19;2,36
20.10.10;0,0231;19,79;0,14;3,23;-4,78;2,37
21.10.10;-0,0026;19,27;0,13;3,2;-4,61;2,44
22.10.10;-0,0002;18,78;0,13;3,18;-4,64;2,46
25.10.10;0,0031;19,85;0,14;3,13;-4,62;2,45
26.10.10;-0,0082;20,22;0,14;3,13;-4,62;2,53
27.10.10;-0,0083;20,71;0,14;3,09;-4,62;2,61
28.10.10;-0,0051;20,88;0,13;3,16;-4,61;2,56
29.10.10;0,0008;21,2;0,12;3,15;-4,7;2,51
01.11.10;0,0094;21,83;0,13;3,13;-4,75;2,53
02.11.10;0,0069;21,57;0,13;3,08;-4,8;2,5
03.11.10;-0,0018;19,56;0,13;3,16;-4,45;2,54
04.11.10;0,0251;18,52;0,13;3,24;-4,45;2,4
05.11.10;0,0104;18,26;0,13;3,27;-4,45;2,45
08.11.10;-0,0063;18,29;0,13;3,25;-4,79;2,47
09.11.10;-0,0414;19,08;0,13;3,25;-4,65;2,59
10.11.10;0,013;18,47;0,13;3,31;-4,55;2,52
11.11.10;-0,0091;18,64;0,13;3,25;-4,61;2,59
12.11.10;-0,0103;20,61;0,13;3,24;-4,64;2,63
15.11.10;-0,009;20,2;0,14;3,2;-4,63;2,78
16.11.10;-0,0348;22,58;0,15;3,15;-4,62;2,7
17.11.10;0,0096;21,76;0,14;3,13;-4,63;2,75
18.11.10;0,0088;18,75;0,15;3,12;-4,76;2,75
19.11.10;0,0063;18,04;0,14;3,11;-4,38;2,74
22.11.10;0,0012;18,37;0,15;3,14;-4,6;2,65
23.11.10;-0,0093;20,63;0,15;3,13;-4,6;2,62
24.11.10;0,022;19,56;0,16;3,1;-4,59;2,77
25.11.10;0;19,56;0,16;3,01;-4,59;2,81
26.11.10;-0,0048;22,22;0,16;3,07;-4,65;2,71
29.11.10;0,0009;21,53;0,18;3,04;-4,5;2,66
30.11.10;-0,0066;23,54;0,17;3,03;-4,53;2,64
01.12.10;0,0099;21,36;0,16;3,01;-4,53;2,81
02.12.10;0,0147;19,39;0,16;2,99;-4,61;2,85
03.12.10;0,0005;18,01;0,14;3,02;-4,63;2,89
06.12.10;0,001;18,02;0,15;3,02;-4,62;2,8
07.12.10;0,0033;17,99;0,14;2,99;-4,57;3,01
08.12.10;-0,0161;17,74;0,15;2,9;-4,52;3,11
09.12.10;-0,0099;17,25;0,14;2,86;-4,6;3,09
10.12.10;0,0101;17,61;0,13;2,79;-4,73;3,19
13.12.10;0,0009;17,55;0,15;2,8;-4,65;3,14
14.12.10;-0,0117;17,61;0,15;2,75;-4,65;3,34
15.12.10;-0,0109;17,94;0,14;2,74;-4,66;3,39
16.12.10;0,003;17,39;0,13;2,77;-4,71;3,34
17.12.10;0,0074;16,11;0,11;2,73;-4,67;3,22
20.12.10;0,0136;16,41;0,14;2,75;-4,46;3,22
21.12.10;0,0109;16,49;0,14;2,72;-4,45;3,21
22.12.10;0,0065;15,45;0,14;2,73;-4,14;3,22
23.12.10;-0,0047;16,47;0,14;2,7;-4,14;3,27
24.12.10;0;16,47;0,15;2,75;-4,13;3,21
27.12.10;0,0125;17,67;0,17;2,7;-4,12;3,19
28.12.10;0,0032;17,52;0,15;2,68;-4,07;3,35
29.12.10;0,004;17,28;0,13;2,7;-4,26;3,22
30.12.10;0,0021;17,52;0,12;2,69;-4,46;3,26
31.12.10;-0,003;17,75;0,12;2,68;-4,37;3,18
03.01.11;0,0192;17,61;0,15;2,68;-4,34;3,21
04.01.11;-0,02;17,38;0,14;2,71;-4,35;3,22
05.01.11;0,0056;17,02;0,14;2,67;-4,35;3,36
06.01.11;-0,0105;17,4;0,15;2,67;-4,46;3,29
07.01.11;-0,0005;17,14;0,14;2,73;-4,46;3,2
10.01.11;-0,0002;17,54;0,15;2,75;-4,39;3,17
11.01.11;-0,002;16,89;0,15;2,68;-4,36;3,22
12.01.11;0,0063;16,24;0,15;2,68;-4,36;3,25
13.01.11;0,002;16,39;0,15;2,71;-4,36;3,19
14.01.11;0,0077;15,46;0,15;2,74;-4,36;3,2
17.01.11;0;15,46;0,16;2,7;-4,35;3,23
18.01.11;0,0078;15,87;0,16;2,72;-4,34;3,23
19.01.11;-0,0143;17,31;0,16;2,7;-4,34;3,21
20.01.11;0,0011;17,99;0,16;2,7;-4,4;3,31
21.01.11;0,0027;18,47;0,16;2,68;-4,4;3,28
24.01.11;0,0046;17,65;0,16;2,67;-4,4;3,27
25.01.11;0,0114;17,59;0,16;2,66;-4,46;3,19
26.01.11;0,0019;16,64;0,16;2,68;-4,23;3,29
27.01.11;0,0154;16,15;0,15;2,67;-4,38;3,27
28.01.11;-0,0188;20,04;0,15;2,7;-4,4;3,21
31.01.11;0,0149;19,53;0,15;2,68;-4,51;3,27
01.02.11;0,0042;17,63;0,15;2,66;-4,51;3,33
02.02.11;-0,0019;17,3;0,16;2,64;-4,5;3,36
03.02.11;0,0037;16,69;0,14;2,61;-4,38;3,44
04.02.11;-0,0103;15,93;0,15;2,57;-4,35;3,53
07.02.11;0,0122;16,28;0,16;2,53;-4,15;3,52
08.02.11;0,0031;15,81;0,15;2,5;-4,34;3,6
09.02.11;0,001;15,87;0,14;2,53;-4,27;3,51
10.02.11;0,0039;16,09;0,12;2,55;-4,29;3,58
11.02.11;0,0072;15,69;0,12;2,56;-4,29;3,52
14.02.11;-0,0003;15,95;0,13;2,53;-4,33;3,49
15.02.11;-0,0046;16,37;0,13;2,53;-4,16;3,48
16.02.11;0,0041;16,72;0,12;2,53;-4,16;3,5
17.02.11;0,0008;16,59;0,09;2,56;-4,21;3,49
18.02.11;0,0037;16,43;0,1;2,58;-4,14;3,49
21.02.11;0;16,43;0,12;2,58;-4,12;3,38
22.02.11;-0,0098;20,8;0,12;2,62;-4,12;3,34
23.02.11;-0,0088;22,13;0,12;2,6;-4,19;3,37
24.02.11;-0,0065;21,32;0,13;2,59;-4,03;3,33
25.02.11;0,0203;19,22;0,13;2,6;-3,85;3,29
28.02.11;0,0226;18,35;0,15;2,57;-4,22;3,27
01.03.11;-0,0292;21,01;0,14;2,59;-4,14;3,27
02.03.11;-0,0107;20,7;0,13;2,6;-4,15;3,33
03.03.11;0,016;18,6;0,13;2,55;-4,15;3,45
04.03.11;-0,0105;19,06;0,12;2,6;-3,88;3,37
07.03.11;-0,0075;20,66;0,11;2,59;-3,89;3,4
08.03.11;0,0154;19,82;0,11;2,59;-4,15;3,45
09.03.11;-0,0013;20,22;0,1;2,61;-4,05;3,38
10.03.11;-0,0158;21,88;0,08;2,66;-3,93;3,29
11.03.11;0,0109;20,08;0,08;2,63;-3,93;3,32
14.03.11;-0,0106;21,13;0,09;2,65;-3,92;3,27
15.03.11;-0,0056;24,32;0,1;2,68;-2,96;3,23
16.03.11;-0,0157;29,4;0,1;2,71;-2,96;3,12
17.03.11;0,0093;26,37;0,08;2,72;-4,03;3,17
18.03.11;0,0087;24,44;0,07;2,69;-4,18;3,21
21.03.11;0,0117;20,61;0,1;2,64;-4,08;3,24
22.03.11;-0,0071;20,21;0,1;2,64;-4,08;3,24
23.03.11;-0,0117;19,17;0,09;2,63;-4,09;3,27
24.03.11;0,0058;18;0,09;2,59;-4,18;3,33
25.03.11;0,0081;17,91;0,09;2,58;-4,18;3,37
28.03.11;-0,002;19,44;0,11;2,56;-4,15;3,36
29.03.11;0,0057;18,16;0,1;2,59;-4,16;3,4
30.03.11;0,0137;17,71;0,1;2,59;-4,13;3,37
31.03.11;0,0081;17,74;0,09;2,58;-4,14;3,38
01.04.11;0,0014;17,4;0,07;2,58;-4,16;3,39
04.04.11;-0,0007;17,5;0,06;2,58;-4,18;3,39
05.04.11;0,0007;17,25;0,07;2,55;-4,17;3,43
06.04.11;0,0004;16,9;0,06;2,55;-4,16;3,5
07.04.11;-0,0116;17,11;0,04;2,57;-4,19;3,54
08.04.11;-0,0072;17,87;0,04;2,56;-4,13;3,55
11.04.11;0,0011;16,59;0,05;2,55;-4,12;3,54
12.04.11;-0,0019;17,09;0,05;2,58;-4,12;3,47
13.04.11;-0,0008;16,92;0,06;2,58;-4,11;3,43
14.04.11;0,0154;16,27;0,07;2,55;-3,61;3,44
15.04.11;0,0129;15,32;0,07;2,56;-3,36;3,36
18.04.11;-0,0106;16,96;0,07;2,58;-3,4;3,33
19.04.11;0,0098;15,83;0,06;2,56;-3,54;3,33
